"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0035168","FBgn0020642","cep290","Lcp65Ac","PPI: Curagen two-hybrid","-.2299",".376"
"FBgn0032785","FBgn0040623","CG10026","Spase12","PPI: Finley lab two-hybrid|PPI: From other databases","-.1567",".234"
"FBgn0036361","FBgn0031219","CG10154","CG13694","PPI: Curagen two-hybrid",".1969",".412"
"FBgn0032827","FBgn0033828","CG10481","CG17048","PPI: Finley lab two-hybrid",".9202",".373"
"FBgn0039321","FBgn0039830","CG10550","ATPsynC","PPI: Curagen two-hybrid",".5128",".447"
"FBgn0036362","FBgn0036532","CG10725","CG13445","PPI: Finley lab two-hybrid",".5154",".397"
"FBgn0036362","FBgn0085256","CG10725","CG34227","PPI: Finley lab two-hybrid",".4564",".363"
"FBgn0034721","FBgn0039543","CG11298","CG12428","PPI: Finley lab two-hybrid","-.1057",".39"
"FBgn0034721","FBgn0259794","CG11298","sinah","PPI: Finley lab two-hybrid",".9965",".381"
"FBgn0034737","FBgn0000578","CG11362","ena","PPI: Curagen two-hybrid","-.1458",".338"
"FBgn0024366","FBgn0085440","CG11409","Lgr4","PPI: Curagen two-hybrid",".152",".624"
"FBgn0033283","FBgn0038830","CG11635","CG17272","PPI: Curagen two-hybrid","-.3693",".349"
"FBgn0039642","FBgn0025827","CG11882","CG6421","PPI: Curagen two-hybrid","-.1318",".363"
"FBgn0039642","FBgn0000319","CG11882","Chc","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI|PPI: From other databases",".2096",".317"
"FBgn0039642","FBgn0024814","CG11882","Clc","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI",".1329",".374"
"FBgn0039642","FBgn0002715","CG11882","mei-S332","PPI: Curagen two-hybrid",".2561",".418"
"FBgn0031201","FBgn0036311","CG12446","CG17666","PPI: Curagen two-hybrid",".9883",".387"
"FBgn0040371","FBgn0051875","CG12470","CG31875","PPI: Curagen two-hybrid",".2341",".36"
"FBgn0031190","FBgn0037485","CG12576","CG14606","PPI: Curagen two-hybrid",".3935",".448"
"FBgn0031190","FBgn0030195","CG12576","CG2898","PPI: Curagen two-hybrid","-.2278",".373"
"FBgn0031388","FBgn0038773","CG12674","CG10887","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".9607",".411"
"FBgn0035476","FBgn0262593","CG12766","Shab","PPI: Curagen two-hybrid",".3084",".385"
"FBgn0033963","FBgn0051797","CG12857","CG31797","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".9396",".406"
"FBgn0033954","FBgn0259896","CG12860","NimC1","PPI: Curagen two-hybrid","-.003",".421"
"FBgn0033512","FBgn0053964","CG12902","CG33964","PPI: Finley lab two-hybrid","-.04",".479"
"FBgn0037042","FBgn0028856","CG12984","CG18063","PPI: Curagen two-hybrid",".9646",".366"
"FBgn0030759","FBgn0040972","CG13014","CG16978","PPI: Finley lab two-hybrid",".0849",".362"
"FBgn0036652","FBgn0037976","CG13032","Tk","PPI: Curagen two-hybrid",".178",".427"
"FBgn0036586","FBgn0036949","CG13070","CG7290","PPI: Curagen two-hybrid","-.1104",".369"
"FBgn0033750","FBgn0030704","CG13151","CG15916","PPI: Curagen two-hybrid","-.014",".447"
"FBgn0086673","FBgn0034700","CG13272","CG11269","PPI: Curagen two-hybrid",".017",".384"
"FBgn0086673","FBgn0000360","CG13272","Cp38","PPI: Curagen two-hybrid","-.1059",".382"
"FBgn0086673","FBgn0005672","CG13272","spi","PPI: Curagen two-hybrid","-.0897",".406"
"FBgn0035687","FBgn0030349","CG13296","CG10353","PPI: Curagen two-hybrid",".2184",".368"
"FBgn0029522","FBgn0032190","CG13373","CG5739","PPI: Finley lab two-hybrid",".0808",".402"
"FBgn0038931","FBgn0038186","CG13407","CG14362","PPI: Curagen two-hybrid",".4124",".396"
"FBgn0036441","FBgn0035059","CG13476","CG3894","PPI: Curagen two-hybrid",".1276",".41"
"FBgn0034899","FBgn0041252","CG13560","Femcoat","PPI: Finley lab two-hybrid","-.0834",".371"
"FBgn0035873","FBgn0086712","CG13670","Egm","PPI: Finley lab two-hybrid","-.0624",".408"
"FBgn0035570","FBgn0026056","CG13712","Rlip","PPI: Curagen two-hybrid",".0531",".363"
"FBgn0033353","FBgn0026144","CG13749","CBP","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-",".405"
"FBgn0033353","FBgn0030206","CG13749","CG2889","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1361",".447"
"FBgn0033353","FBgn0263832","CG13749","Rcd5","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".3624",".405"
"FBgn0033353","FBgn0017579","CG13749","RpL14","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1522",".242"
"FBgn0033353","FBgn0036641","CG13749","Smn","PPI: Curagen two-hybrid",".4218",".365"
"FBgn0039028","FBgn0033774","CG13840","CG12374","PPI: Curagen two-hybrid","-.0733",".437"
"FBgn0040588","FBgn0042102","CG13841","CG18745","PPI: Finley lab two-hybrid","-.1068",".466"
"FBgn0038942","FBgn0024288","CG13862","Sox100B","PPI: Curagen two-hybrid",".0053",".359"
"FBgn0035139","FBgn0260780","CG13891","wisp","PPI: Curagen two-hybrid","-.1467",".407"
"FBgn0035287","FBgn0039359","CG13937","RpL27","PPI: Curagen two-hybrid","-.1827",".203"
"FBgn0031763","FBgn0039321","CG13996","CG10550","PPI: Curagen two-hybrid",".3596",".419"
"FBgn0031650","FBgn0029928","CG14044","CG3032","PPI: Curagen two-hybrid","-.1058",".402"
"FBgn0036861","FBgn0038881","CG14089","CG16791","PPI: Curagen two-hybrid","-.211",".408"
"FBgn0036906","FBgn0031913","CG14102","CG5958","PPI: Curagen two-hybrid","-.2352",".417"
"FBgn0036323","FBgn0029903","CG14118","pod1","PPI: Curagen two-hybrid",".1932",".374"
"FBgn0036922","FBgn0032640","CG14182","Sgt","PPI: Curagen two-hybrid",".3905",".376"
"FBgn0031053","FBgn0037340","CG14223","CG14671","PPI: Curagen two-hybrid","-.3715",".422"
"FBgn0031061","FBgn0259682","CG14232","Jabba","PPI: Curagen two-hybrid","-.054",".365"
"FBgn0025644","FBgn0040371","CG14424","CG12470","PPI: Curagen two-hybrid","-.1501",".485"
"FBgn0039659","FBgn0031976","CG14506","CG7367","PPI: Curagen two-hybrid",".2875",".436"
"FBgn0033307","FBgn0011277","CG14752","HLH4C","PPI: Curagen two-hybrid",".1492",".353"
"FBgn0023513","FBgn0039678","CG14803","Obp99a","PPI: Curagen two-hybrid",".0192",".376"
"FBgn0029590","FBgn0034643","CG14811","CG10321","PPI: Curagen two-hybrid","-.3415",".367"
"FBgn0038311","FBgn0015924","CG14864","crq","PPI: Curagen two-hybrid","-.0725",".367"
"FBgn0038452","FBgn0033347","CG14905","CG8248","PPI: Curagen two-hybrid","-.1349",".389"
"FBgn0035477","FBgn0025777","CG14982","homer","PPI: Curagen two-hybrid","-.0776",".369"
"FBgn0035482","FBgn0030744","CG14985","CG9992","PPI: Curagen two-hybrid",".1038",".454"
"FBgn0030918","FBgn0040650","CG15056","CG15456","PPI: Curagen two-hybrid",".2729",".433"
"FBgn0032860","FBgn0039049","CG15130","CG6726","PPI: Curagen two-hybrid","-.1239",".324"
"FBgn0037449","FBgn0030089","CG15185","AP-1gamma","PPI: Curagen two-hybrid","-.3631",".356"
"FBgn0037449","FBgn0030097","CG15185","CG12115","PPI: Curagen two-hybrid",".0455",".46"
"FBgn0037449","FBgn0034407","CG15185","DptB","PPI: Curagen two-hybrid",".0116",".391"
"FBgn0037449","FBgn0003371","CG15185","sgg","PPI: Curagen two-hybrid","-.0302",".315"
"FBgn0040977","FBgn0030507","CG15292","CG11164","PPI: Finley lab two-hybrid","-",".367"
"FBgn0040941","FBgn0035280","CG15308","Cpr62Bb","PPI: Curagen two-hybrid","-.1745",".379"
"FBgn0031542","FBgn0003028","CG15414","ovo","PPI: Curagen two-hybrid","-.0704",".366"
"FBgn0031130","FBgn0026056","CG15452","Rlip","PPI: Curagen two-hybrid","-.0074",".348"
"FBgn0039768","FBgn0030952","CG15533","CG12609","PPI: Curagen two-hybrid","-.1191",".369"
"FBgn0029700","FBgn0067317","CG15576","Cby","PPI: Curagen two-hybrid",".9523",".572"
"FBgn0030492","FBgn0038923","CG15754","mRpL35","PPI: Curagen two-hybrid",".0172",".368"
"FBgn0029820","FBgn0087040","CG16721","alphaTub67C","PPI: Curagen two-hybrid","-.2969",".372"
"FBgn0037667","FBgn0261238","CG16734","Alh","PPI: Curagen two-hybrid",".1288",".442"
"FBgn0037667","FBgn0264695","CG16734","Mhc","PPI: Curagen two-hybrid","-.4473",".341"
"FBgn0037667","FBgn0263832","CG16734","Rcd5","PPI: Curagen two-hybrid",".4962",".422"
"FBgn0037667","FBgn0038810","CG16734","Srp72","PPI: Curagen two-hybrid",".0396",".327"
"FBgn0032322","FBgn0032835","CG16743","CG16772","PPI: Finley lab two-hybrid",".0364",".245"
"FBgn0034940","FBgn0035208","CG16787","CG9184","PPI: Curagen two-hybrid",".0765",".363"
"FBgn0032462","FBgn0265297","CG16800","pAbp","PPI: Curagen two-hybrid","-.02",".227"
"FBgn0032338","FBgn0004907","CG16854","14-3-3zeta","PPI: Curagen two-hybrid",".1039",".232"
"FBgn0032281","FBgn0039421","CG17107","CG6036","PPI: Curagen two-hybrid","-.1134",".372"
"FBgn0032029","FBgn0015584","CG17292","Acp53Ea","PPI: Curagen two-hybrid",".1158",".416"
"FBgn0032763","FBgn0029804","CG17568","CG3097","PPI: Curagen two-hybrid","-.0084",".394"
"FBgn0033710","FBgn0025469","CG17739","slv","PPI: Curagen two-hybrid","-.0748",".384"
"FBgn0040900","FBgn0033326","CG17777","CG14743","PPI: Curagen two-hybrid",".4409",".373"
"FBgn0025635","FBgn0030005","CG17829","CG2120","PPI: Curagen two-hybrid","-.1916",".368"
"FBgn0039860","FBgn0086676","CG1792","spin","PPI: Curagen two-hybrid",".147",".418"
"FBgn0033072","FBgn0024985","CG17994","CG11448","PPI: Curagen two-hybrid",".004",".384"
"FBgn0030360","FBgn0039321","CG1806","CG10550","PPI: Finley lab two-hybrid","-.057",".36"
"FBgn0032791","FBgn0033774","CG18094","CG12374","PPI: Curagen two-hybrid",".2592",".434"
"FBgn0031119","FBgn0037412","CG1812","Osi4","PPI: Finley lab two-hybrid",".38",".358"
"FBgn0036024","FBgn0036311","CG18180","CG17666","PPI: Curagen two-hybrid","-.0891",".436"
"FBgn0027561","FBgn0042133","CG18659","CG18810","PPI: Curagen two-hybrid",".5927",".388"
"FBgn0030441","FBgn0031623","CG2209","Taf12L","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".8757",".46"
"FBgn0030323","FBgn0032285","CG2371","CG17108","PPI: Curagen two-hybrid","-.0487",".377"
"FBgn0032873","FBgn0041252","CG2614","Femcoat","PPI: Finley lab two-hybrid",".6764",".405"
"FBgn0024991","FBgn0260855","CG2694","Sec22","PPI: Curagen two-hybrid",".0334",".334"
"FBgn0050158","FBgn0036369","CG30158","CG10089","PPI: Finley lab two-hybrid|PPI: From other databases",".2332",".352"
"FBgn0029928","FBgn0031610","CG3032","CG15436","PPI: Curagen two-hybrid",".4043",".429"
"FBgn0051145","FBgn0024432","CG31145","Dlc90F","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.3909",".38"
"FBgn0034840","FBgn0036905","CG3124","ms(3)76Ca","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".9896",".424"
"FBgn0028539","FBgn0038881","CG31731","CG16791","PPI: Curagen two-hybrid",".581",".419"
"FBgn0051792","FBgn0033232","CG31792","CG12159","PPI: Curagen two-hybrid","-.2913",".438"
"FBgn0051797","FBgn0040371","CG31797","CG12470","PPI: Curagen two-hybrid",".9898",".374"
"FBgn0051797","FBgn0036479","CG31797","CG13458","PPI: Curagen two-hybrid",".4088",".369"
"FBgn0051797","FBgn0265003","CG31797","koi","PPI: Curagen two-hybrid","-.0977",".37"
"FBgn0051797","FBgn0003961","CG31797","Uro","PPI: Curagen two-hybrid",".0267",".399"
"FBgn0051869","FBgn0036274","CG31869","CG4328","PPI: Curagen two-hybrid","-.0398",".401"
"FBgn0051869","FBgn0264291","CG31869","Det","PPI: Curagen two-hybrid","-.2286",".324"
"FBgn0051869","FBgn0032812","CG31869","Hakai","PPI: Curagen two-hybrid","-.2507",".415"
"FBgn0051869","FBgn0259481","CG31869","Mob2","PPI: Curagen two-hybrid",".2295",".408"
"FBgn0051869","FBgn0050263","CG31869","stum","PPI: Curagen two-hybrid",".0951",".451"
"FBgn0052036","FBgn0036024","CG32036","CG18180","PPI: Curagen two-hybrid","-.1431",".395"
"FBgn0052071","FBgn0035213","CG32071","CG2199","PPI: Curagen two-hybrid","-.1316",".357"
"FBgn0052548","FBgn0052793","CG32548","CG32793","PPI: Finley lab two-hybrid",".1481",".386"
"FBgn0052772","FBgn0036106","CG32772","CG6409","PPI: Curagen two-hybrid","-.1447",".38"
"FBgn0053213","FBgn0053207","CG33213","pxb","PPI: Curagen two-hybrid",".6803",".394"
"FBgn0085383","FBgn0036590","CG34354","CG13065","PPI: Curagen two-hybrid",".1017",".573"
"FBgn0036838","FBgn0031181","CG3808","Ir20a","PPI: Curagen two-hybrid","-.0845",".368"
"FBgn0036833","FBgn0037283","CG3819","CG14658","PPI: Curagen two-hybrid","-.1309",".458"
"FBgn0038482","FBgn0027949","CG4053","msb1l","PPI: Curagen two-hybrid","-.2437",".353"
"FBgn0259101","FBgn0011586","CG42249","e(r)","PPI: Curagen two-hybrid","-.413",".351"
"FBgn0261556","FBgn0026077","CG42674","Gasp","PPI: Curagen two-hybrid","-.0931",".373"
"FBgn0261674","FBgn0015585","CG42709","Acp63F","PPI: Curagen two-hybrid","-.2284",".408"
"FBgn0025632","FBgn0051133","CG4313","Slimp","PPI: Curagen two-hybrid",".1763",".427"
"FBgn0038787","FBgn0031610","CG4360","CG15436","PPI: Curagen two-hybrid",".5843",".419"
"FBgn0038787","FBgn0032455","CG4360","Pih1D1","PPI: Curagen two-hybrid",".3995",".383"
"FBgn0263706","FBgn0038842","CG43658","hdly","PPI: Curagen two-hybrid","-.0791",".367"
"FBgn0265002","FBgn0014184","CG44153","Oda","PPI: Curagen two-hybrid","-.0579",".36"
"FBgn0035969","FBgn0032244","CG4476","RfC3","PPI: Curagen two-hybrid",".6346",".323"
"FBgn0035969","FBgn0005533","CG4476","RpS17","PPI: Curagen two-hybrid","-.2086",".187"
"FBgn0035969","FBgn0039300","CG4476","RpS27","PPI: Curagen two-hybrid","-.3493",".191"
"FBgn0035969","FBgn0003392","CG4476","shi","PPI: Curagen two-hybrid","-.0915",".393"
"FBgn0035970","FBgn0026076","CG4483","UBL3","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.0115",".366"
"FBgn0032354","FBgn0053213","CG4788","CG33213","PPI: Curagen two-hybrid",".8423",".467"
"FBgn0039013","FBgn0038655","CG4813","CG14297","PPI: Curagen two-hybrid","-.2845",".429"
"FBgn0034230","FBgn0029685","CG4853","CG2938","PPI: Curagen two-hybrid",".1179",".381"
"FBgn0031318","FBgn0027660","CG4887","blot","PPI: Curagen two-hybrid",".3554",".303"
"FBgn0032364","FBgn0031279","CG4970","CG3544","PPI: Finley lab two-hybrid|PPI: From other databases",".9712",".474"
"FBgn0032371","FBgn0036905","CG4983","ms(3)76Ca","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".999",".426"
"FBgn0036612","FBgn0032336","CG4998","AstC","PPI: Curagen two-hybrid","-.1119",".363"
"FBgn0027572","FBgn0025634","CG5009","CG13367","PPI: Curagen two-hybrid","-.1703",".399"
"FBgn0036579","FBgn0051760","CG5027","CG31760","PPI: Curagen two-hybrid","-.0675",".385"
"FBgn0037005","FBgn0035779","CG5078","CG8562","PPI: Curagen two-hybrid","-.0682",".388"
"FBgn0039342","FBgn0030672","CG5107","CG9281","PPI: Curagen two-hybrid","-.0254",".325"
"FBgn0039342","FBgn0261015","CG5107","Pif1A","PPI: Curagen two-hybrid",".3143",".44"
"FBgn0039342","FBgn0265045","CG5107","Strn-Mlck","PPI: Curagen two-hybrid",".2786",".417"
"FBgn0038815","FBgn0034291","CG5466","CG5770","PPI: Curagen two-hybrid","-.1219",".382"
"FBgn0038815","FBgn0034860","CG5466","CG9812","PPI: Curagen two-hybrid","-.0085",".366"
"FBgn0031333","FBgn0259227","CG5561","CG42327","PPI: Finley lab two-hybrid","-.0249",".369"
"FBgn0039529","FBgn0037831","CG5612","Cap-H2","PPI: Curagen two-hybrid","-.1489",".374"
"FBgn0036975","FBgn0025335","CG5618","CG4585","PPI: Curagen two-hybrid",".0454",".363"
"FBgn0034292","FBgn0039805","CG5767","Cpr100A","PPI: Curagen two-hybrid","-.128",".378"
"FBgn0032171","FBgn0034463","CG5846","CG15125","PPI: Curagen two-hybrid",".1261",".363"
"FBgn0032587","FBgn0035213","CG5953","CG2199","PPI: Curagen two-hybrid","-.0662",".38"
"FBgn0039501","FBgn0032285","CG5987","CG17108","PPI: Curagen two-hybrid",".3997",".346"
"FBgn0036162","FBgn0030994","CG6140","HP1D3csd","PPI: Finley lab two-hybrid",".0014",".383"
"FBgn0033873","FBgn0051102","CG6337","CG31102","PPI: Curagen two-hybrid",".0259",".418"
"FBgn0036704","FBgn0025634","CG6497","CG13367","PPI: Curagen two-hybrid","-.2544",".416"
"FBgn0035924","FBgn0038579","CG6576","CG14313","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1769",".393"
"FBgn0036058","FBgn0035582","CG6707","CG13705","PPI: Curagen two-hybrid","-.3509",".276"
"FBgn0038290","FBgn0038339","CG6912","CG6118","PPI: Curagen two-hybrid","-.1178",".426"
"FBgn0031945","FBgn0040096","CG7191","lectin-33A","PPI: Curagen two-hybrid","-.1761",".482"
"FBgn0031968","FBgn0039528","CG7231","dsd","PPI: Curagen two-hybrid",".1761",".365"
"FBgn0031372","FBgn0042118","CG7295","Cpr65Ax2","PPI: Finley lab two-hybrid","-.0599",".382"
"FBgn0036179","FBgn0261565","CG7368","Lmpt","PPI: Curagen two-hybrid",".1101",".334"
"FBgn0038546","FBgn0085440","CG7379","Lgr4","PPI: Curagen two-hybrid","-.2764",".348"
"FBgn0038546","FBgn0036228","CG7379","obst-G","PPI: Curagen two-hybrid","-.3186",".32"
"FBgn0035793","FBgn0035333","CG7546","CG1317","PPI: Curagen two-hybrid",".0816",".393"
"FBgn0034096","FBgn0037449","CG7786","CG15185","PPI: Curagen two-hybrid","-.3099",".424"
"FBgn0034096","FBgn0013720","CG7786","pck","PPI: Curagen two-hybrid",".4758",".578"
"FBgn0037584","FBgn0032812","CG7963","Hakai","PPI: Curagen two-hybrid","-.091",".366"
"FBgn0038244","FBgn0038682","CG7987","CG5835","PPI: Curagen two-hybrid","-.2061",".391"
"FBgn0030671","FBgn0046296","CG8134","CG11534","PPI: Curagen two-hybrid",".4241",".514"
"FBgn0030683","FBgn0038682","CG8239","CG5835","PPI: Curagen two-hybrid","-.1324",".369"
"FBgn0033677","FBgn0040972","CG8321","CG16978","PPI: Finley lab two-hybrid","-.0618",".385"
"FBgn0033677","FBgn0037807","CG8321","CG6293","PPI: Finley lab two-hybrid",".2563",".352"
"FBgn0040532","FBgn0086687","CG8369","Desat1","PPI: Finley lab two-hybrid",".3427",".264"
"FBgn0034062","FBgn0031610","CG8388","CG15436","PPI: Curagen two-hybrid",".4",".402"
"FBgn0034062","FBgn0029874","CG8388","CG3342","PPI: Curagen two-hybrid",".0879",".404"
"FBgn0034062","FBgn0003015","CG8388","osk","PPI: Curagen two-hybrid",".0315",".425"
"FBgn0037744","FBgn0037101","CG8417","CG7634","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1697",".394"
"FBgn0035788","FBgn0030459","CG8541","CG12723","PPI: Curagen two-hybrid",".2848",".439"
"FBgn0035788","FBgn0031579","CG8541","CG15422","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1788",".397"
"FBgn0035788","FBgn0035280","CG8541","Cpr62Bb","PPI: Curagen two-hybrid","-.0393",".414"
"FBgn0035788","FBgn0033631","CG8541","Sod3","PPI: Curagen two-hybrid","-.1513",".378"
"FBgn0035788","FBgn0265991","CG8541","Zasp52","PPI: Curagen two-hybrid",".0263",".369"
"FBgn0038144","FBgn0038488","CG8870","m-cup","PPI: Finley lab two-hybrid",".3672",".356"
"FBgn0025833","FBgn0036311","CG8910","CG17666","PPI: Curagen two-hybrid",".1813",".404"
"FBgn0025833","FBgn0030882","CG8910","GSS","PPI: Curagen two-hybrid","-.1308",".417"
"FBgn0030693","FBgn0036947","CG8974","obst-F","PPI: Finley lab two-hybrid","-.1439",".284"
"FBgn0031746","FBgn0033828","CG9029","CG17048","PPI: Finley lab two-hybrid",".4555",".382"
"FBgn0034560","FBgn0034313","CG9235","CG5726","PPI: Curagen two-hybrid","-.3815",".365"
"FBgn0032881","FBgn0038484","CG9319","CG5246","PPI: Curagen two-hybrid",".1857",".359"
"FBgn0040674","FBgn0011481","CG9445","Ssdp","PPI: Curagen two-hybrid","-.2929",".352"
"FBgn0036667","FBgn0001316","CG9669","klar","PPI: Curagen two-hybrid","-.1057",".362"
"FBgn0030159","FBgn0039521","CG9689","CG5402","PPI: Finley lab two-hybrid","-.1257",".391"
"FBgn0030757","FBgn0030994","CG9902","HP1D3csd","PPI: Curagen two-hybrid",".2674",".392"
"FBgn0038191","FBgn0004778","CG9925","Ccp84Af","PPI: Curagen two-hybrid","-.1104",".395"
"FBgn0035721","FBgn0032858","CG9948","CG10949","PPI: Curagen two-hybrid",".5815",".447"
"FBgn0035721","FBgn0036352","CG9948","CG14110","PPI: Curagen two-hybrid",".3252",".421"
"FBgn0035721","FBgn0027492","CG9948","wdb","PPI: Curagen two-hybrid",".8015",".355"
"FBgn0039589","FBgn0039321","CG9986","CG10550","PPI: Curagen two-hybrid","-.2856",".518"
"FBgn0039589","FBgn0032419","CG9986","CG17217","PPI: Curagen two-hybrid","-.138",".523"
"FBgn0039589","FBgn0050419","CG9986","CG30419","PPI: Curagen two-hybrid","-.4191",".362"
"FBgn0039589","FBgn0051213","CG9986","CG31213","PPI: Curagen two-hybrid","-.1184",".379"
"FBgn0039589","FBgn0052112","CG9986","CG32112","PPI: Curagen two-hybrid","-.1325",".38"
"FBgn0039589","FBgn0000492","CG9986","Dr","PPI: Curagen two-hybrid","-.0185",".517"
"FBgn0039589","FBgn0040717","CG9986","Nplp4","PPI: Curagen two-hybrid","-.1507",".364"
"FBgn0263258","FBgn0023516","chas","Pex5","PPI: Curagen two-hybrid",".0313",".349"
"FBgn0004859","FBgn0052499","ci","Cda4","PPI: Hybrigenics two-hybrid",".1091",".396"
"FBgn0004859","FBgn0036262","ci","CG6910","PPI: Hybrigenics two-hybrid","-.2325",".393"
"FBgn0004859","FBgn0086655","ci","jing","PPI: Hybrigenics two-hybrid",".5352",".474"
"FBgn0004859","FBgn0034718","ci","wdp","PPI: Hybrigenics two-hybrid","-.4152",".367"
"FBgn0015025","FBgn0030005","CkIIalpha-i1","CG2120","PPI: Curagen two-hybrid","-.3562",".425"
"FBgn0026255","FBgn0042102","clumsy","CG18745","PPI: Finley lab two-hybrid","-.2073",".46"
"FBgn0026255","FBgn0035641","clumsy","CG5568","PPI: Finley lab two-hybrid","-.1559",".373"
"FBgn0013765","FBgn0035092","cnn","Nplp1","PPI: Curagen two-hybrid",".0656",".388"
"FBgn0031467","FBgn0033596","Cpr23B","CG7738","PPI: Finley lab two-hybrid","-",".363"
"FBgn0031467","FBgn0038237","Cpr23B","Pde6","PPI: Finley lab two-hybrid",".1656",".394"
"FBgn0036680","FBgn0051133","Cpr73D","Slimp","PPI: Curagen two-hybrid","-.3736",".383"
"FBgn0035383","FBgn0262685","CPT2","CG43155","PPI: Curagen two-hybrid","-.2358",".347"
"FBgn0035383","FBgn0033656","CPT2","S2P","PPI: Curagen two-hybrid",".2547",".39"
"FBgn0040554","FBgn0032812","CR17025","Hakai","PPI: Curagen two-hybrid","-.0749",".352"
"FBgn0040554","FBgn0031850","CR17025","Tsp","PPI: Curagen two-hybrid",".7593",".361"
"FBgn0027055","FBgn0040754","CSN3","CG17059","PPI: Curagen two-hybrid",".1446",".394"
"FBgn0027053","FBgn0028534","CSN5","CG7916","PPI: Curagen two-hybrid","-.1572",".331"
"FBgn0027841","FBgn0034405","CstF64","Jheh2","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.3233",".367"
"FBgn0011760","FBgn0263240","ctp","Coop","PPI: Curagen two-hybrid",".3935",".346"
"FBgn0039283","FBgn0038142","danr","CheA87a","PPI: Curagen two-hybrid","-.1708",".376"
