"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0050497","FBgn0010382","CG30497","CycE","PPI: Curagen two-hybrid",".1708",".365"
"FBgn0050497","FBgn0284248","CG30497","Cyt-c-p","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1001",".301"
"FBgn0050497","FBgn0020305","CG30497","dbe","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1175",".284"
"FBgn0050497","FBgn0024432","CG30497","Dlc90F","PPI: Curagen two-hybrid",".1675",".391"
"FBgn0050497","FBgn0004507","CG30497","GlyP","PPI: Curagen two-hybrid",".1449",".386"
"FBgn0050497","FBgn0030484","CG30497","GstT4","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0314",".434"
"FBgn0050497","FBgn0039923","CG30497","MED26","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0358",".428"
"FBgn0050497","FBgn0032884","CG30497","Pomp","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".3135",".453"
"FBgn0050497","FBgn0010265","CG30497","RpS13","PPI: Curagen two-hybrid",".0398",".205"
"FBgn0050497","FBgn0039713","CG30497","RpS8","PPI: Curagen two-hybrid",".4804",".216"
"FBgn0050497","FBgn0038271","CG30497","UQCR-C1","PPI: Curagen two-hybrid",".1503",".414"
"FBgn0050497","FBgn0035103","CG30497","Vdup1","PPI: Curagen two-hybrid","-.0086",".387"
"FBgn0025612","FBgn0033787","CG3062","CG13321","PPI: Curagen two-hybrid","-.18",".406"
"FBgn0025612","FBgn0030014","CG3062","CG15337","PPI: Curagen two-hybrid",".996",".4"
"FBgn0025612","FBgn0026400","CG3062","Noa36","PPI: Curagen two-hybrid","-.0178",".404"
"FBgn0025612","FBgn0030748","CG3062","Traf-like","PPI: Curagen two-hybrid","-.181",".35"
"FBgn0023527","FBgn0035432","CG3071","ZnT63C","PPI: Curagen two-hybrid",".0717",".254"
"FBgn0023524","FBgn0036479","CG3078","CG13458","PPI: Curagen two-hybrid",".2343",".46"
"FBgn0025613","FBgn0266100","CG3081","CG44837","PPI: Curagen two-hybrid",".5446",".443"
"FBgn0025613","FBgn0003410","CG3081","sina","PPI: Curagen two-hybrid","-.2909",".384"
"FBgn0034816","FBgn0053095","CG3085","CG33095","PPI: Curagen two-hybrid","-.102",".45"
"FBgn0034816","FBgn0017566","CG3085","ND-75","PPI: Curagen two-hybrid",".1412",".26"
"FBgn0034816","FBgn0027508","CG3085","Tnks","PPI: Curagen two-hybrid","-.3384",".295"
"FBgn0051029","FBgn0038102","CG31029","CG14383","PPI: Curagen two-hybrid",".9656",".453"
"FBgn0051036","FBgn0263832","CG31036","Rcd5","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0106",".381"
"FBgn0051121","FBgn0036479","CG31121","CG13458","PPI: Curagen two-hybrid","-.1304",".416"
"FBgn0051122","FBgn0026400","CG31122","Noa36","PPI: Curagen two-hybrid",".4123",".448"
"FBgn0051211","FBgn0000042","CG31211","Act5C","PPI: Curagen two-hybrid",".0756",".222"
"FBgn0051211","FBgn0046302","CG31211","CG10650","PPI: Curagen two-hybrid","-.4068",".406"
"FBgn0051211","FBgn0030400","CG31211","CG11138","PPI: Curagen two-hybrid",".3279",".4"
"FBgn0051211","FBgn0030507","CG31211","CG11164","PPI: Curagen two-hybrid",".0045",".411"
"FBgn0051211","FBgn0040371","CG31211","CG12470","PPI: Curagen two-hybrid",".1627",".369"
"FBgn0051211","FBgn0032127","CG31211","CG13114","PPI: Curagen two-hybrid","-.1676",".394"
"FBgn0051211","FBgn0030468","CG31211","CG1622","PPI: Curagen two-hybrid",".1204",".36"
"FBgn0051211","FBgn0031488","CG31211","CG17265","PPI: Curagen two-hybrid",".2963",".43"
"FBgn0051211","FBgn0036311","CG31211","CG17666","PPI: Curagen two-hybrid",".1227",".383"
"FBgn0051211","FBgn0035213","CG31211","CG2199","PPI: Curagen two-hybrid",".0225",".383"
"FBgn0051211","FBgn0027617","CG31211","CG5808","PPI: Curagen two-hybrid",".207",".411"
"FBgn0051211","FBgn0017429","CG31211","CG5989","PPI: Curagen two-hybrid","-.1043",".406"
"FBgn0051211","FBgn0039488","CG31211","CG6066","PPI: Curagen two-hybrid",".1541",".434"
"FBgn0051211","FBgn0035253","CG31211","CG7971","PPI: Curagen two-hybrid",".4808",".463"
"FBgn0051211","FBgn0034572","CG31211","CG9346","PPI: Curagen two-hybrid",".3661",".482"
"FBgn0051211","FBgn0036617","CG31211","Cpr72Ea","PPI: Curagen two-hybrid",".6421",".371"
"FBgn0051211","FBgn0000405","CG31211","CycB","PPI: Curagen two-hybrid","-.0151",".341"
"FBgn0051211","FBgn0020306","CG31211","dom","PPI: Curagen two-hybrid",".1266",".311"
"FBgn0051211","FBgn0026721","CG31211","fat-spondin","PPI: Curagen two-hybrid","-.0772",".473"
"FBgn0051211","FBgn0030945","CG31211","Ing3","PPI: Curagen two-hybrid",".3155",".35"
"FBgn0051211","FBgn0029155","CG31211","Men-b","PPI: Curagen two-hybrid",".2488",".325"
"FBgn0051211","FBgn0002940","CG31211","ninaE","PPI: Curagen two-hybrid",".0323",".413"
"FBgn0051211","FBgn0040087","CG31211","p115","PPI: Curagen two-hybrid",".0938",".426"
"FBgn0051211","FBgn0014026","CG31211","RpL7A","PPI: Curagen two-hybrid","-.1504",".407"
"FBgn0051211","FBgn0026179","CG31211","siz","PPI: Curagen two-hybrid",".1329",".521"
"FBgn0051211","FBgn0036340","CG31211","SRm160","PPI: Curagen two-hybrid",".3758",".362"
"FBgn0051211","FBgn0024285","CG31211","Srp54","PPI: Curagen two-hybrid",".2391",".284"
"FBgn0051211","FBgn0003638","CG31211","su(w[a])","PPI: Curagen two-hybrid",".4014",".442"
"FBgn0051211","FBgn0027359","CG31211","Tim8","PPI: Curagen two-hybrid","-.1226",".405"
"FBgn0051211","FBgn0004047","CG31211","Yp3","PPI: Curagen two-hybrid","-.1396",".448"
"FBgn0051345","FBgn0001624","CG31345","dlg1","PPI: Finley lab two-hybrid|PPI: From other databases",".272",".393"
"FBgn0051431","FBgn0001215","CG31431","Hrb98DE","PPI: Curagen two-hybrid",".4224",".294"
"FBgn0051482","FBgn0037478","CG31482","CG2656","PPI: Curagen two-hybrid","-.1861",".418"
"FBgn0051550","FBgn0000046","CG31550","Act87E","PPI: Curagen two-hybrid","-.2384",".176"
"FBgn0051550","FBgn0014184","CG31550","Oda","PPI: Curagen two-hybrid",".2282",".242"
"FBgn0028539","FBgn0031957","CG31731","TwdlE","PPI: Curagen two-hybrid","-.0101",".378"
"FBgn0051797","FBgn0036479","CG31797","CG13458","PPI: Curagen two-hybrid",".4088",".369"
"FBgn0051802","FBgn0032400","CG31802","CG6770","PPI: Hybrigenics two-hybrid","-.0098",".37"
"FBgn0031668","FBgn0035691","CG31917","CG7386","PPI: Curagen two-hybrid",".043",".356"
"FBgn0031668","FBgn0261109","CG31917","mrn","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI",".5228",".382"
"FBgn0031668","FBgn0011361","CG31917","ND-ACP","PPI: Curagen two-hybrid","-.5513",".267"
"FBgn0031668","FBgn0014184","CG31917","Oda","PPI: Curagen two-hybrid","-.0398",".386"
"FBgn0031668","FBgn0040087","CG31917","p115","PPI: Curagen two-hybrid",".6174",".478"
"FBgn0051999","FBgn0024250","CG31999","brk","PPI: Curagen two-hybrid","-.3971",".36"
"FBgn0052036","FBgn0039158","CG32036","CG6182","PPI: Curagen two-hybrid","-.1954",".381"
"FBgn0052086","FBgn0036479","CG32086","CG13458","PPI: Curagen two-hybrid",".4458",".383"
"FBgn0052086","FBgn0050497","CG32086","CG30497","PPI: Curagen two-hybrid",".0835",".391"
"FBgn0052100","FBgn0000150","CG32100","awd","PPI: Curagen two-hybrid","-.3772",".291"
"FBgn0052100","FBgn0036479","CG32100","CG13458","PPI: Curagen two-hybrid","-.205",".37"
"FBgn0052100","FBgn0032400","CG32100","CG6770","PPI: Curagen two-hybrid","-.0296",".396"
"FBgn0031631","FBgn0033019","CG3225","CG10395","PPI: Curagen two-hybrid",".6284",".368"
"FBgn0031631","FBgn0037433","CG3225","CG17919","PPI: Curagen two-hybrid","-.2735",".329"
"FBgn0031631","FBgn0028737","CG3225","eEF1beta","PPI: Curagen two-hybrid","-.0831",".244"
"FBgn0031631","FBgn0263832","CG3225","Rcd5","PPI: Curagen two-hybrid",".6632",".395"
"FBgn0052354","FBgn0263832","CG32354","Rcd5","PPI: Curagen two-hybrid",".0022",".384"
"FBgn0052369","FBgn0000042","CG32369","Act5C","PPI: Curagen two-hybrid",".0789",".191"
"FBgn0052369","FBgn0250789","CG32369","alpha-Spec","PPI: Curagen two-hybrid",".2568",".356"
"FBgn0052369","FBgn0036118","CG32369","Blos2","PPI: Curagen two-hybrid","-.0997",".36"
"FBgn0052369","FBgn0024250","CG32369","brk","PPI: Curagen two-hybrid","-.3576",".435"
"FBgn0052369","FBgn0000229","CG32369","bsk","PPI: Curagen two-hybrid","-.0297",".345"
"FBgn0052369","FBgn0034634","CG32369","CG10494","PPI: Curagen two-hybrid","-.341",".42"
"FBgn0052369","FBgn0030400","CG32369","CG11138","PPI: Curagen two-hybrid","-.093",".388"
"FBgn0052369","FBgn0025388","CG32369","CG12179","PPI: Curagen two-hybrid","-.3054",".387"
"FBgn0052369","FBgn0030666","CG32369","CG12708","PPI: Curagen two-hybrid","-.3345",".438"
"FBgn0052369","FBgn0033948","CG32369","CG12863","PPI: Curagen two-hybrid","-.312",".407"
"FBgn0052369","FBgn0038993","CG32369","CG13843","PPI: Curagen two-hybrid","-.0876",".4"
"FBgn0052369","FBgn0037822","CG32369","CG14683","PPI: Curagen two-hybrid","-.3268",".425"
"FBgn0052369","FBgn0030272","CG32369","CG15201","PPI: Curagen two-hybrid","-.072",".434"
"FBgn0052369","FBgn0031610","CG32369","CG15436","PPI: Curagen two-hybrid","-.1957",".376"
"FBgn0052369","FBgn0030665","CG32369","CG15646","PPI: Curagen two-hybrid","-.2338",".436"
"FBgn0052369","FBgn0036311","CG32369","CG17666","PPI: Curagen two-hybrid","-.0697",".354"
"FBgn0052369","FBgn0042205","CG32369","CG18764","PPI: Curagen two-hybrid","-.1399",".385"
"FBgn0052369","FBgn0023527","CG32369","CG3071","PPI: Curagen two-hybrid","-.1776",".312"
"FBgn0052369","FBgn0263774","CG32369","CG43691","PPI: Curagen two-hybrid","-.0856",".372"
"FBgn0052369","FBgn0038745","CG32369","CG4538","PPI: Curagen two-hybrid",".1798",".439"
"FBgn0052369","FBgn0034002","CG32369","CG8079","PPI: Curagen two-hybrid","-.1439",".438"
"FBgn0052369","FBgn0028847","CG32369","CG9014","PPI: Curagen two-hybrid","-.0603",".384"
"FBgn0052369","FBgn0000524","CG32369","dx","PPI: Curagen two-hybrid","-.3056",".404"
"FBgn0052369","FBgn0036819","CG32369","Dysb","PPI: Curagen two-hybrid",".0585",".38"
"FBgn0052369","FBgn0032812","CG32369","Hakai","PPI: Curagen two-hybrid","-.3147",".395"
"FBgn0052369","FBgn0283521","CG32369","lola","PPI: Curagen two-hybrid","-.242",".418"
"FBgn0052369","FBgn0026326","CG32369","Mad1","PPI: Curagen two-hybrid","-.2926",".319"
"FBgn0052369","FBgn0026207","CG32369","mbo","PPI: Curagen two-hybrid","-.2786",".378"
"FBgn0052369","FBgn0033457","CG32369","Ntmt","PPI: Curagen two-hybrid","-.1964",".366"
"FBgn0052369","FBgn0028697","CG32369","RpL15","PPI: Curagen two-hybrid",".1137",".397"
"FBgn0052369","FBgn0003279","CG32369","RpL4","PPI: Curagen two-hybrid",".0869",".15"
"FBgn0052369","FBgn0010265","CG32369","RpS13","PPI: Curagen two-hybrid",".1025",".19"
"FBgn0052369","FBgn0034743","CG32369","RpS16","PPI: Curagen two-hybrid",".1506",".244"
"FBgn0052369","FBgn0261596","CG32369","RpS24","PPI: Curagen two-hybrid",".1351",".186"
"FBgn0052369","FBgn0261599","CG32369","RpS29","PPI: Curagen two-hybrid","-.0749",".36"
"FBgn0052369","FBgn0020249","CG32369","stck","PPI: Curagen two-hybrid",".3676",".409"
"FBgn0052369","FBgn0027508","CG32369","Tnks","PPI: Curagen two-hybrid",".0512",".298"
"FBgn0052369","FBgn0003896","CG32369","tup","PPI: Curagen two-hybrid",".1258",".389"
"FBgn0052447","FBgn0263832","CG32447","Rcd5","PPI: Curagen two-hybrid",".0152",".364"
"FBgn0052447","FBgn0010894","CG32447","sinu","PPI: Curagen two-hybrid",".366",".438"
"FBgn0052687","FBgn0036096","CG32687","CG8003","PPI: Curagen two-hybrid","-.1976",".367"
"FBgn0052698","FBgn0038834","CG32698","RpS30","PPI: Curagen two-hybrid","-",".23"
"FBgn0052698","FBgn0263006","CG32698","SERCA","PPI: Curagen two-hybrid","-.1491",".412"
"FBgn0052758","FBgn0035152","CG32758","CG3386","PPI: Curagen two-hybrid",".1529",".469"
"FBgn0052772","FBgn0011740","CG32772","alpha-Man-IIa","PPI: Curagen two-hybrid",".578",".502"
"FBgn0052772","FBgn0032400","CG32772","CG6770","PPI: Curagen two-hybrid",".1453",".425"
"FBgn0052772","FBgn0031267","CG32772","Ipk2","PPI: Curagen two-hybrid",".3401",".465"
"FBgn0052772","FBgn0004861","CG32772","ph-p","PPI: Curagen two-hybrid",".2606",".474"
"FBgn0023531","FBgn0032429","CG32809","CG5446","PPI: Curagen two-hybrid",".5301",".397"
"FBgn0023531","FBgn0028379","CG32809","fan","PPI: Curagen two-hybrid",".2584",".366"
"FBgn0023531","FBgn0004400","CG32809","rhi","PPI: Curagen two-hybrid",".2063",".401"
"FBgn0034573","FBgn0036479","CG3295","CG13458","PPI: Curagen two-hybrid","-.3095",".397"
"FBgn0053017","FBgn0036479","CG33017","CG13458","PPI: Curagen two-hybrid",".4036",".406"
"FBgn0053213","FBgn0038535","CG33213","alt","PPI: Curagen two-hybrid",".4667",".446"
"FBgn0053213","FBgn0015623","CG33213","Cpr","PPI: Curagen two-hybrid","-.1934",".269"
"FBgn0029750","FBgn0028552","CG3323","gammaSnap1","PPI: Curagen two-hybrid","-.0315",".391"
"FBgn0036018","FBgn0004907","CG3335","14-3-3zeta","PPI: Curagen two-hybrid",".1005",".244"
"FBgn0036018","FBgn0000097","CG3335","aop","PPI: Curagen two-hybrid",".5119",".336"
"FBgn0036018","FBgn0000116","CG3335","Argk","PPI: Curagen two-hybrid","-.4403",".244"
"FBgn0036018","FBgn0036639","CG3335","CG4229","PPI: Curagen two-hybrid",".0914",".339"
"FBgn0036018","FBgn0001233","CG3335","Hsp83","PPI: Curagen two-hybrid",".028",".236"
"FBgn0036018","FBgn0250753","CG3335","kra","PPI: Curagen two-hybrid",".5315",".379"
"FBgn0036018","FBgn0035422","CG3335","RpL28","PPI: Curagen two-hybrid","-",".159"
"FBgn0036018","FBgn0033699","CG3335","RpS11","PPI: Curagen two-hybrid",".6254",".364"
"FBgn0036018","FBgn0017545","CG3335","RpS3A","PPI: Curagen two-hybrid",".4918",".221"
"FBgn0029874","FBgn0263832","CG3342","Rcd5","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".6404",".41"
"FBgn0053970","FBgn0033174","CG33970","CG11125","PPI: Curagen two-hybrid",".2136",".532"
"FBgn0053970","FBgn0031197","CG33970","CG17601","PPI: Curagen two-hybrid",".4168",".532"
"FBgn0053970","FBgn0053213","CG33970","CG33213","PPI: Curagen two-hybrid","-.2875",".516"
"FBgn0053970","FBgn0003231","CG33970","ref(2)P","PPI: Curagen two-hybrid",".006",".469"
"FBgn0053970","FBgn0003655","CG33970","swa","PPI: Curagen two-hybrid","-.0779",".509"
"FBgn0083945","FBgn0032789","CG34109","CG13083","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.0452",".569"
"FBgn0031875","FBgn0034314","CG3430","nopo","PPI: Curagen two-hybrid",".8699",".459"
"FBgn0085383","FBgn0035208","CG34354","CG9184","PPI: Curagen two-hybrid","-.1269",".431"
"FBgn0085405","FBgn0266100","CG34376","CG44837","PPI: Curagen two-hybrid","-.0686",".429"
"FBgn0085425","FBgn0038349","CG34396","AOX3","PPI: Curagen two-hybrid",".044",".442"
"FBgn0085425","FBgn0030838","CG34396","CG5445","PPI: Curagen two-hybrid","-.2671",".467"
"FBgn0085425","FBgn0261800","CG34396","LanB1","PPI: Curagen two-hybrid",".1065",".42"
"FBgn0085430","FBgn0010894","CG34401","sinu","PPI: Curagen two-hybrid",".1729",".539"
"FBgn0085433","FBgn0036316","CG34404","CG10960","PPI: Curagen two-hybrid",".0833",".431"
"FBgn0085433","FBgn0026088","CG34404","CG14818","PPI: Curagen two-hybrid|PPI: From other databases","-.1682",".373"
"FBgn0085433","FBgn0035007","CG34404","CG3492","PPI: Curagen two-hybrid","-.0721",".488"
"FBgn0085433","FBgn0266100","CG34404","CG44837","PPI: Curagen two-hybrid",".1188",".427"
"FBgn0085433","FBgn0036731","CG34404","CG6333","PPI: Curagen two-hybrid","-.0808",".53"
"FBgn0085433","FBgn0002579","CG34404","RpL36","PPI: Curagen two-hybrid",".2207",".219"
"FBgn0024984","FBgn0025781","CG3457","Cdc16","PPI: Finley lab two-hybrid",".8147",".328"
"FBgn0024984","FBgn0037439","CG3457","CG10286","PPI: Finley lab two-hybrid",".3115",".392"
"FBgn0024984","FBgn0033401","CG3457","CG1968","PPI: Finley lab two-hybrid",".1169",".376"
"FBgn0035007","FBgn0037922","CG3492","CG14711","PPI: Curagen two-hybrid","-.1408",".407"
"FBgn0035007","FBgn0036505","CG3492","CG7945","PPI: Curagen two-hybrid",".4916",".379"
"FBgn0035007","FBgn0033029","CG3492","Not3","PPI: Curagen two-hybrid","-.3391",".34"
"FBgn0035007","FBgn0262614","CG3492","pyd","PPI: Curagen two-hybrid",".4805",".347"
"FBgn0035007","FBgn0030748","CG3492","Traf-like","PPI: Curagen two-hybrid","-.2024",".377"
"FBgn0029714","FBgn0036505","CG3527","CG7945","PPI: Curagen two-hybrid",".0432",".304"
"FBgn0031430","FBgn0024250","CG3528","brk","PPI: Curagen two-hybrid","-.2786",".421"
"FBgn0035995","FBgn0039543","CG3529","CG12428","PPI: Curagen two-hybrid","-.1901",".369"
"FBgn0035995","FBgn0037234","CG3529","CG9795","PPI: Curagen two-hybrid","-.0928",".365"
"FBgn0035995","FBgn0034503","CG3529","MED8","PPI: Curagen two-hybrid","-.1967",".298"
"FBgn0035995","FBgn0034650","CG3529","NC2alpha","PPI: Curagen two-hybrid","-.1864",".35"
"FBgn0035995","FBgn0267849","CG3529","Syx7","PPI: Curagen two-hybrid",".6068",".373"
"FBgn0035995","FBgn0024277","CG3529","trio","PPI: Curagen two-hybrid",".0455",".277"
"FBgn0031423","FBgn0259219","CG3557","CG42319","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".303",".414"
"FBgn0038266","FBgn0034854","CG3610","Golgin245","PPI: Curagen two-hybrid","-.1964",".385"
"FBgn0031238","FBgn0034854","CG3645","Golgin245","PPI: Curagen two-hybrid",".1671",".432"
"FBgn0035987","FBgn0024250","CG3689","brk","PPI: Curagen two-hybrid",".6027",".22"
"FBgn0040348","FBgn0265296","CG3703","Dscam2","PPI: Finley lab two-hybrid",".4242",".381"
"FBgn0040343","FBgn0030731","CG3713","Mfe2","PPI: Curagen two-hybrid",".017",".383"
"FBgn0040343","FBgn0027378","CG3713","MRG15","PPI: Curagen two-hybrid","-.3497",".332"
"FBgn0034933","FBgn0035702","CG3735","CG10147","PPI: Curagen two-hybrid",".4577",".43"
"FBgn0032110","FBgn0035397","CG3748","CG11486","PPI: Finley lab two-hybrid","-.3674",".391"
"FBgn0032110","FBgn0034499","CG3748","Cpr56F","PPI: Finley lab two-hybrid",".4138",".378"
"FBgn0032110","FBgn0043900","CG3748","pygo","PPI: Finley lab two-hybrid",".0253",".395"
"FBgn0032110","FBgn0052479","CG3748","Usp10","PPI: Finley lab two-hybrid","-.2379",".344"
"FBgn0032119","FBgn0036769","CG3769","Tsp74F","PPI: Curagen two-hybrid","-.178",".395"
"FBgn0029867","FBgn0032815","CG3847","CG10462","PPI: Curagen two-hybrid",".2985",".409"
"FBgn0035057","FBgn0028789","CG3880","Doc1","PPI: Curagen two-hybrid","-.0587",".455"
"FBgn0035057","FBgn0029082","CG3880","hbs","PPI: Curagen two-hybrid",".4125",".378"
"FBgn0029873","FBgn0051211","CG3918","CG31211","PPI: Curagen two-hybrid",".0603",".477"
"FBgn0029873","FBgn0031106","CG3918","Syx16","PPI: Curagen two-hybrid",".0082",".388"
"FBgn0038472","FBgn0038909","CG3995","CG6569","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.3049",".401"
"FBgn0038472","FBgn0035691","CG3995","CG7386","PPI: Curagen two-hybrid","-.0166",".409"
"FBgn0038472","FBgn0001133","CG3995","grau","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".7653",".462"
"FBgn0038472","FBgn0040206","CG3995","krz","PPI: Curagen two-hybrid",".498",".345"
"FBgn0038472","FBgn0020618","CG3995","Rack1","PPI: Curagen two-hybrid",".1824",".315"
"FBgn0030418","FBgn0036479","CG4004","CG13458","PPI: Curagen two-hybrid","-.357",".388"
"FBgn0011824","FBgn0027513","CG4038","ana2","PPI: Curagen two-hybrid",".1828",".276"
"FBgn0011824","FBgn0036479","CG4038","CG13458","PPI: Curagen two-hybrid","-.3415",".296"
"FBgn0011824","FBgn0033548","CG4038","CG7637","PPI: From other databases",".8891",".328"
"FBgn0011824","FBgn0029148","CG4038","NHP2","PPI: From other databases",".9169",".583"
"FBgn0011824","FBgn0259937","CG4038","Nop60B","PPI: From other databases",".9183",".473"
"FBgn0011824","FBgn0261597","CG4038","RpS26","PPI: Curagen two-hybrid",".3952",".164"
"FBgn0036301","FBgn0036015","CG4069","CG3088","PPI: Curagen two-hybrid","-.1397",".37"
"FBgn0036301","FBgn0066084","CG4069","RpL41","PPI: Curagen two-hybrid|PPI: From other databases",".2333",".414"
"FBgn0036301","FBgn0261599","CG4069","RpS29","PPI: Curagen two-hybrid",".4592",".415"
"FBgn0036301","FBgn0050404","CG4069","Tango11","PPI: Curagen two-hybrid",".3593",".416"
"FBgn0037827","FBgn0032465","CG4073","CG12404","PPI: Finley lab two-hybrid|PPI: From other databases",".1693",".381"
"FBgn0037827","FBgn0032240","CG4073","CG17768","PPI: Finley lab two-hybrid","-.4188",".322"
"FBgn0037827","FBgn0038549","CG4073","CG17802","PPI: Finley lab two-hybrid|PPI: From other databases","-.1606",".373"
"FBgn0029798","FBgn0000439","CG4078","Dfd","PPI: Finley lab two-hybrid",".3353",".391"
"FBgn0029649","FBgn0032515","CG4116","loqs","PPI: Curagen two-hybrid","-.2597",".407"
"FBgn0259145","FBgn0032515","CG42260","loqs","PPI: Curagen two-hybrid",".0436",".375"
"FBgn0259244","FBgn0000046","CG42342","Act87E","PPI: Curagen two-hybrid","-.1287",".294"
"FBgn0259244","FBgn0035208","CG42342","CG9184","PPI: Curagen two-hybrid",".2486",".399"
"FBgn0034761","FBgn0024250","CG4250","brk","PPI: Curagen two-hybrid","-.2607",".387"
"FBgn0261262","FBgn0017566","CG42613","ND-75","PPI: Curagen two-hybrid",".4371",".264"
"FBgn0261554","FBgn0001624","CG42672","dlg1","PPI: Curagen two-hybrid",".0199",".394"
"FBgn0261554","FBgn0014184","CG42672","Oda","PPI: Curagen two-hybrid",".2043",".37"
"FBgn0261556","FBgn0027378","CG42674","MRG15","PPI: Curagen two-hybrid","-.083",".316"
"FBgn0261674","FBgn0000286","CG42709","Cf2","PPI: Curagen two-hybrid","-.1763",".439"
"FBgn0261674","FBgn0031957","CG42709","TwdlE","PPI: Curagen two-hybrid",".1389",".38"
"FBgn0261803","FBgn0265296","CG42749","Dscam2","PPI: Finley lab two-hybrid",".3432",".383"
"FBgn0261931","FBgn0019936","CG42797","RpS20","PPI: Curagen two-hybrid","-.5489",".195"
"FBgn0036787","FBgn0027945","CG4306","ppl","PPI: Finley lab two-hybrid|PPI: From other databases",".6095",".456"
"FBgn0030456","FBgn0261791","CG4332","SNRPG","PPI: Curagen two-hybrid",".6588",".29"
"FBgn0263346","FBgn0026479","CG43427","Drp1","PPI: Curagen two-hybrid","-.0636",".383"
"FBgn0263706","FBgn0031106","CG43658","Syx16","PPI: Curagen two-hybrid","-.1237",".387"
"FBgn0263774","FBgn0036479","CG43691","CG13458","PPI: Curagen two-hybrid",".4337",".436"
"FBgn0264449","FBgn0026433","CG43867","Grip128","PPI: Curagen two-hybrid",".2415",".278"
"FBgn0264486","FBgn0035208","CG43894","CG9184","PPI: Curagen two-hybrid","-.2553",".39"
"FBgn0265002","FBgn0014184","CG44153","Oda","PPI: Curagen two-hybrid","-.0579",".36"
"FBgn0031296","FBgn0002775","CG4415","msl-3","PPI: Curagen two-hybrid",".0017",".307"
"FBgn0038765","FBgn0259168","CG4424","mnb","PPI: Finley lab two-hybrid",".673",".42"
"FBgn0037844","FBgn0036479","CG4570","CG13458","PPI: Curagen two-hybrid","-.2168",".389"
"FBgn0037844","FBgn0013764","CG4570","Chi","PPI: Curagen two-hybrid",".8538",".463"
"FBgn0029924","FBgn0032789","CG4586","CG13083","PPI: Curagen two-hybrid",".2283",".402"
"FBgn0267689","FBgn0039348","CG46025","Npl4","PPI: Curagen two-hybrid",".1535",".356"
"FBgn0033810","FBgn0020248","CG4646","stet","PPI: Curagen two-hybrid",".4636",".385"
"FBgn0039355","FBgn0002940","CG4730","ninaE","PPI: Curagen two-hybrid","-.1093",".403"
"FBgn0036622","FBgn0003884","CG4753","alphaTub84B","PPI: Curagen two-hybrid","-.2131",".192"
"FBgn0036622","FBgn0014184","CG4753","Oda","PPI: Curagen two-hybrid",".1072",".382"
"FBgn0035607","FBgn0030817","CG4835","CG4991","PPI: Curagen two-hybrid","-.062",".258"
"FBgn0035607","FBgn0035208","CG4835","CG9184","PPI: Curagen two-hybrid","-.1626",".393"
"FBgn0035607","FBgn0027106","CG4835","Inx7","PPI: Curagen two-hybrid",".6615",".419"
"FBgn0034230","FBgn0002069","CG4853","AspRS","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".2812",".396"
"FBgn0034230","FBgn0261647","CG4853","Axud1","PPI: Curagen two-hybrid",".1312",".403"
"FBgn0034230","FBgn0284243","CG4853","betaTub56D","PPI: Curagen two-hybrid",".1173",".25"
"FBgn0034230","FBgn0024491","CG4853","Bin1","PPI: Curagen two-hybrid",".2849",".464"
"FBgn0034230","FBgn0014135","CG4853","bnl","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".199",".395"
"FBgn0034230","FBgn0264607","CG4853","CaMKII","PPI: Curagen two-hybrid",".52",".424"
"FBgn0034230","FBgn0010620","CG4853","CG10939","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0901",".434"
"FBgn0034230","FBgn0035550","CG4853","CG11349","PPI: Curagen two-hybrid","-.128",".383"
"FBgn0034230","FBgn0039266","CG4853","CG11791","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.117",".421"
"FBgn0034230","FBgn0040371","CG4853","CG12470","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1603",".49"
"FBgn0034230","FBgn0061197","CG4853","CG13164","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1314",".523"
"FBgn0034230","FBgn0038107","CG4853","CG17327","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1346",".435"
"FBgn0034230","FBgn0029685","CG4853","CG2938","PPI: Curagen two-hybrid",".1179",".381"
"FBgn0034230","FBgn0051324","CG4853","CG31324","PPI: Curagen two-hybrid",".1796",".413"
"FBgn0034230","FBgn0037876","CG4853","CG4820","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".188",".413"
