"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0037516","FBgn0025674","CG11286","CycK","PPI: Finley lab two-hybrid","-.3097",".292"
"FBgn0037516","FBgn0000482","CG11286","dor","PPI: Finley lab two-hybrid","-.3843",".336"
"FBgn0037516","FBgn0024689","CG11286","fws","PPI: Finley lab two-hybrid","-.26",".337"
"FBgn0037516","FBgn0023495","CG11286","Lip3","PPI: Finley lab two-hybrid","-.1185",".306"
"FBgn0037516","FBgn0039348","CG11286","Npl4","PPI: Finley lab two-hybrid",".4712",".345"
"FBgn0037516","FBgn0023517","CG11286","Pgam5","PPI: Finley lab two-hybrid","-.3738",".377"
"FBgn0037516","FBgn0260943","CG11286","Rbp6","PPI: Finley lab two-hybrid",".4722",".349"
"FBgn0037516","FBgn0037345","CG11286","rev7","PPI: Finley lab two-hybrid",".233",".385"
"FBgn0037516","FBgn0036786","CG11286","skl","PPI: Finley lab two-hybrid","-.198",".414"
"FBgn0037516","FBgn0034371","CG11286","SP2637","PPI: Finley lab two-hybrid",".2403",".41"
"FBgn0037516","FBgn0027363","CG11286","Stam","PPI: Finley lab two-hybrid","-.0708",".346"
"FBgn0037516","FBgn0003557","CG11286","Su(dx)","PPI: Finley lab two-hybrid","-.3343",".355"
"FBgn0037516","FBgn0041582","CG11286","tamo","PPI: Finley lab two-hybrid","-.0709",".401"
"FBgn0037516","FBgn0031957","CG11286","TwdlE","PPI: Finley lab two-hybrid",".0261",".39"
"FBgn0037516","FBgn0031187","CG11286","Usp2","PPI: Finley lab two-hybrid",".5779",".38"
"FBgn0037070","FBgn0003023","CG11309","otu","PPI: Curagen two-hybrid",".0977",".412"
"FBgn0031856","FBgn0036423","CG11322","CG3919","PPI: Curagen two-hybrid",".8414",".419"
"FBgn0040359","FBgn0036589","CG11380","CG13067","PPI: Curagen two-hybrid",".0147",".438"
"FBgn0038737","FBgn0040305","CG11447","MTF-1","PPI: Finley lab two-hybrid","-.2059",".367"
"FBgn0024985","FBgn0037617","CG11448","nom","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: From other databases","-.1446",".425"
"FBgn0031224","FBgn0031196","CG11454","CG17599","PPI: Curagen two-hybrid",".0359",".384"
"FBgn0031224","FBgn0035021","CG11454","CG4622","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: DPiM coAP complex|PPI: From other databases",".3687",".399"
"FBgn0086856","FBgn0035644","CG11555","DNApol-epsilon58","PPI: Curagen two-hybrid",".7031",".346"
"FBgn0086856","FBgn0265998","CG11555","Doa","PPI: Curagen two-hybrid","-.009",".388"
"FBgn0023522","FBgn0003380","CG11596","Sh","PPI: Curagen two-hybrid","-.5679",".328"
"FBgn0033283","FBgn0025595","CG11635","AkhR","PPI: Curagen two-hybrid",".4029",".298"
"FBgn0033283","FBgn0003863","CG11635","alphaTry","PPI: Curagen two-hybrid",".4048",".428"
"FBgn0033283","FBgn0026141","CG11635","Cdlc2","PPI: Curagen two-hybrid",".9705",".424"
"FBgn0033283","FBgn0037482","CG11635","CG10055","PPI: Curagen two-hybrid",".722",".356"
"FBgn0033283","FBgn0032211","CG11635","CG13138","PPI: Curagen two-hybrid",".1946",".428"
"FBgn0033283","FBgn0038830","CG11635","CG17272","PPI: Curagen two-hybrid","-.3693",".349"
"FBgn0033283","FBgn0036311","CG11635","CG17666","PPI: Curagen two-hybrid",".9815",".475"
"FBgn0033283","FBgn0030012","CG11635","CG18262","PPI: Curagen two-hybrid",".0017",".415"
"FBgn0033283","FBgn0031296","CG11635","CG4415","PPI: Curagen two-hybrid",".7694",".344"
"FBgn0033283","FBgn0031089","CG11635","CG9572","PPI: Curagen two-hybrid",".2805",".406"
"FBgn0033283","FBgn0030734","CG11635","CG9911","PPI: Curagen two-hybrid",".0203",".391"
"FBgn0033283","FBgn0027841","CG11635","CstF64","PPI: Curagen two-hybrid","-.1143",".402"
"FBgn0033283","FBgn0030301","CG11635","HP5","PPI: Curagen two-hybrid","-.2762",".411"
"FBgn0033283","FBgn0001224","CG11635","Hsp23","PPI: Curagen two-hybrid","-.0251",".39"
"FBgn0033283","FBgn0004175","CG11635","Mst84Dd","PPI: Curagen two-hybrid",".9478",".456"
"FBgn0033283","FBgn0259896","CG11635","NimC1","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.0104",".422"
"FBgn0033283","FBgn0026400","CG11635","Noa36","PPI: Curagen two-hybrid",".0162",".401"
"FBgn0033283","FBgn0013725","CG11635","phyl","PPI: Curagen two-hybrid","-.1349",".423"
"FBgn0033283","FBgn0039359","CG11635","RpL27","PPI: Curagen two-hybrid","-.462",".172"
"FBgn0033283","FBgn0003464","CG11635","sol","PPI: Curagen two-hybrid","-.1505",".381"
"FBgn0033283","FBgn0030502","CG11635","tth","PPI: Curagen two-hybrid","-.3843",".397"
"FBgn0033283","FBgn0029996","CG11635","UbcE2H","PPI: Curagen two-hybrid","-.3543",".328"
"FBgn0037625","FBgn0037207","CG11768","Mes2","PPI: Curagen two-hybrid","-.3625",".416"
"FBgn0039264","FBgn0032685","CG11786","CG10211","PPI: Curagen two-hybrid",".326",".453"
"FBgn0030346","FBgn0029885","CG11802","CG3224","PPI: Curagen two-hybrid",".2511",".283"
"FBgn0030346","FBgn0034118","CG11802","Nup62","PPI: Curagen two-hybrid",".2749",".432"
"FBgn0030346","FBgn0263352","CG11802","Unr","PPI: Curagen two-hybrid",".4989",".413"
"FBgn0031253","FBgn0025866","CG11885","CalpB","PPI: Curagen two-hybrid","-.263",".397"
"FBgn0031253","FBgn0033781","CG11885","CG13319","PPI: Curagen two-hybrid|PPI: Flybase Curated PPI|PPI: From other databases",".3803",".438"
"FBgn0035436","FBgn0039240","CG12016","CG3744","PPI: Curagen two-hybrid","-.2613",".387"
"FBgn0030053","FBgn0027539","CG12081","lili","PPI: Curagen two-hybrid",".3225",".383"
"FBgn0033280","FBgn0002593","CG12126","RpLP1","PPI: Curagen two-hybrid","-.6444",".257"
"FBgn0033473","FBgn0039156","CG12128","CG6178","PPI: Finley lab two-hybrid","-.1066",".327"
"FBgn0037377","FBgn0031987","CG1218","CG12375","PPI: Curagen two-hybrid","-.1408",".465"
"FBgn0036160","FBgn0038134","CG12289","wntD","PPI: Curagen two-hybrid","-.1041",".471"
"FBgn0030676","FBgn0037446","CG12379","Zif","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".5685",".433"
"FBgn0031768","FBgn0004643","CG12393","Zw10","PPI: Curagen two-hybrid",".3498",".31"
"FBgn0038968","FBgn0085431","CG12499","CG34402","PPI: Finley lab two-hybrid","-.1947",".6"
"FBgn0031729","FBgn0011361","CG12511","ND-ACP","PPI: Curagen two-hybrid",".2201",".282"
"FBgn0031190","FBgn0036738","CG12576","CG7542","PPI: Curagen two-hybrid",".1621",".367"
"FBgn0029952","FBgn0052100","CG12689","CG32100","PPI: Finley lab two-hybrid",".1658",".401"
"FBgn0031070","FBgn0035021","CG12702","CG4622","PPI: Finley lab two-hybrid",".7993",".406"
"FBgn0037779","FBgn0030091","CG12811","CG7065","PPI: Curagen two-hybrid","-.496",".355"
"FBgn0033963","FBgn0034502","CG12857","CG13871","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".9866",".462"
"FBgn0033963","FBgn0051797","CG12857","CG31797","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".9396",".406"
"FBgn0033963","FBgn0036109","CG12857","Cpr67Fa2","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1868",".43"
"FBgn0033963","FBgn0034001","CG12857","mRpL41","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.409",".423"
"FBgn0033963","FBgn0086134","CG12857","Prosalpha2","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0848",".29"
"FBgn0033523","FBgn0032911","CG12895","tadr","PPI: Curagen two-hybrid","-.2505",".363"
"FBgn0033512","FBgn0034033","CG12902","CG8204","PPI: Finley lab two-hybrid",".7854",".374"
"FBgn0040877","FBgn0028941","CG12994","CG16853","PPI: Curagen two-hybrid",".3023",".432"
"FBgn0036679","FBgn0036589","CG13022","CG13067","PPI: Curagen two-hybrid","-.0471",".403"
"FBgn0036679","FBgn0263236","CG13022","SP1029","PPI: Curagen two-hybrid",".0898",".403"
"FBgn0036596","FBgn0036717","CG13045","CG13731","PPI: Curagen two-hybrid",".1702",".469"
"FBgn0036596","FBgn0051673","CG13045","CG31673","PPI: Curagen two-hybrid",".0778",".379"
"FBgn0032788","FBgn0082598","CG13084","akirin","PPI: Curagen two-hybrid",".1585",".429"
"FBgn0032788","FBgn0025463","CG13084","Bap60","PPI: Curagen two-hybrid",".2702",".347"
"FBgn0032788","FBgn0015019","CG13084","CCT3","PPI: Curagen two-hybrid",".5839",".338"
"FBgn0032788","FBgn0039109","CG13084","CG10365","PPI: Curagen two-hybrid","-.1625",".402"
"FBgn0032788","FBgn0040371","CG13084","CG12470","PPI: Curagen two-hybrid","-.139",".496"
"FBgn0032788","FBgn0036479","CG13084","CG13458","PPI: Curagen two-hybrid","-.113",".399"
"FBgn0032788","FBgn0266918","CG13084","CG32486","PPI: Curagen two-hybrid","-.2181",".381"
"FBgn0032788","FBgn0038815","CG13084","CG5466","PPI: Curagen two-hybrid",".2627",".411"
"FBgn0032788","FBgn0035077","CG13084","CG9083","PPI: Curagen two-hybrid","-.117",".445"
"FBgn0032788","FBgn0000524","CG13084","dx","PPI: Curagen two-hybrid",".69",".398"
"FBgn0032788","FBgn0022023","CG13084","eIF3h","PPI: Curagen two-hybrid",".0137",".186"
"FBgn0032788","FBgn0026433","CG13084","Grip128","PPI: Curagen two-hybrid",".9146",".254"
"FBgn0032788","FBgn0022740","CG13084","HLH54F","PPI: Curagen two-hybrid","-.2265",".426"
"FBgn0032780","FBgn0086519","CG13085","Cpr47Eg","PPI: Curagen two-hybrid",".1648",".415"
"FBgn0032780","FBgn0037358","CG13085","elm","PPI: Curagen two-hybrid","-.1495",".405"
"FBgn0032127","FBgn0038714","CG13114","Cpr92A","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.0581",".428"
"FBgn0032156","FBgn0038722","CG13124","Nup58","PPI: Curagen two-hybrid","-.0724",".279"
"FBgn0032211","FBgn0036716","CG13138","CG13728","PPI: Curagen two-hybrid",".9914",".449"
"FBgn0032211","FBgn0030975","CG13138","SdhBL","PPI: Curagen two-hybrid",".2627",".406"
"FBgn0033680","FBgn0036479","CG13186","CG13458","PPI: Curagen two-hybrid",".405",".374"
"FBgn0033680","FBgn0039038","CG13186","CG6688","PPI: Curagen two-hybrid",".0869",".399"
"FBgn0033680","FBgn0011277","CG13186","HLH4C","PPI: Curagen two-hybrid","-.1068",".35"
"FBgn0031129","FBgn0004907","CG1324","14-3-3zeta","PPI: Finley lab two-hybrid|PPI: From other databases","-.2767",".267"
"FBgn0031129","FBgn0000022","CG1324","ac","PPI: Curagen two-hybrid","-.138",".371"
"FBgn0031129","FBgn0000166","CG1324","bcd","PPI: Finley lab two-hybrid|PPI: From other databases","-.2695",".356"
"FBgn0031129","FBgn0036320","CG1324","CG10943","PPI: Finley lab two-hybrid|PPI: From other databases","-.0061",".379"
"FBgn0031129","FBgn0035273","CG1324","CG12020","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".9839",".403"
"FBgn0031129","FBgn0040816","CG1324","CG12521","PPI: Finley lab two-hybrid|PPI: From other databases",".9948",".38"
"FBgn0031129","FBgn0033229","CG1324","CG12822","PPI: Finley lab two-hybrid|PPI: From other databases",".0523",".343"
"FBgn0031129","FBgn0032789","CG1324","CG13083","PPI: Finley lab two-hybrid|PPI: From other databases","-.1296",".379"
"FBgn0031129","FBgn0040786","CG1324","CG14104","PPI: Finley lab two-hybrid|PPI: From other databases","-.1036",".366"
"FBgn0031129","FBgn0029817","CG1324","CG15764","PPI: Finley lab two-hybrid|PPI: From other databases",".9835",".38"
"FBgn0031129","FBgn0039854","CG1324","CG1635","PPI: Finley lab two-hybrid|PPI: From other databases","-.2856",".371"
"FBgn0031129","FBgn0032763","CG1324","CG17568","PPI: Finley lab two-hybrid|PPI: From other databases","-.2155",".366"
"FBgn0031129","FBgn0035730","CG1324","CG17744","PPI: Finley lab two-hybrid|PPI: From other databases",".9318",".451"
"FBgn0031129","FBgn0042098","CG1324","CG18735","PPI: Finley lab two-hybrid|PPI: From other databases",".1727",".399"
"FBgn0031129","FBgn0042102","CG1324","CG18745","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: From other databases","-.1062",".474"
"FBgn0031129","FBgn0260741","CG1324","CG3281","PPI: Finley lab two-hybrid|PPI: From other databases","-.1617",".356"
"FBgn0031129","FBgn0025558","CG1324","CG4101","PPI: Finley lab two-hybrid|PPI: From other databases",".0131",".373"
"FBgn0031129","FBgn0261556","CG1324","CG42674","PPI: Curagen two-hybrid","-.3352",".397"
"FBgn0031129","FBgn0036272","CG1324","CG4300","PPI: Finley lab two-hybrid|PPI: From other databases","-.2867",".381"
"FBgn0031129","FBgn0029936","CG1324","CG4617","PPI: Finley lab two-hybrid|PPI: From other databases","-.3137",".356"
"FBgn0031129","FBgn0032588","CG1324","CG5968","PPI: Finley lab two-hybrid|PPI: From other databases",".9197",".37"
"FBgn0031129","FBgn0036531","CG1324","CG6244","PPI: Finley lab two-hybrid|PPI: From other databases",".7845",".376"
"FBgn0031129","FBgn0036810","CG1324","CG6885","PPI: Finley lab two-hybrid|PPI: From other databases","-.1317",".375"
"FBgn0031129","FBgn0025676","CG1324","CkIIalpha-i3","PPI: Curagen two-hybrid","-.0155",".415"
"FBgn0031129","FBgn0036878","CG1324","Cpr76Ba","PPI: Curagen two-hybrid","-.1742",".395"
"FBgn0031129","FBgn0034569","CG1324","dgt3","PPI: Finley lab two-hybrid|PPI: From other databases",".1776",".376"
"FBgn0031129","FBgn0025592","CG1324","Gk1","PPI: Finley lab two-hybrid|PPI: From other databases","-.0111",".33"
"FBgn0031129","FBgn0024887","CG1324","kin17","PPI: Finley lab two-hybrid|PPI: From other databases",".0282",".365"
"FBgn0031129","FBgn0024542","CG1324","Neos","PPI: Finley lab two-hybrid|PPI: From other databases",".2451",".374"
"FBgn0031129","FBgn0033457","CG1324","Ntmt","PPI: Curagen two-hybrid",".8073",".392"
"FBgn0031129","FBgn0042129","CG1324","OS9","PPI: Finley lab two-hybrid|PPI: From other databases",".4273",".37"
"FBgn0031129","FBgn0039044","CG1324","p53","PPI: Finley lab two-hybrid|PPI: From other databases","-.1995",".369"
"FBgn0031129","FBgn0023517","CG1324","Pgam5","PPI: Finley lab two-hybrid|PPI: From other databases","-.3659",".368"
