"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0011745","FBgn0260439","Arp1","Pp2A-29B","PPI: DPiM coAP complex","-.2224",".231"
"FBgn0011742","FBgn0262716","Arp2","Arp3","PPI: Flybase Curated PPI|PPI: From other databases",".5931",".796"
"FBgn0011742","FBgn0032859","Arp2","Arpc2","PPI: Flybase Curated PPI|PPI: DPiM coAP complex",".8839",".692"
"FBgn0011742","FBgn0284255","Arp2","Arpc4","PPI: Flybase Curated PPI",".2915",".578"
"FBgn0011742","FBgn0031437","Arp2","Arpc5","PPI: Flybase Curated PPI|PPI: From other databases",".474",".403"
"FBgn0001961","FBgn0011742","Arpc1","Arp2","PPI: Flybase Curated PPI|PPI: From other databases",".1918",".678"
"FBgn0001961","FBgn0262716","Arpc1","Arp3","PPI: Flybase Curated PPI|PPI: From other databases",".3858",".642"
"FBgn0001961","FBgn0032859","Arpc1","Arpc2","PPI: Flybase Curated PPI",".2357",".638"
"FBgn0001961","FBgn0284255","Arpc1","Arpc4","PPI: Flybase Curated PPI",".3943",".516"
"FBgn0001961","FBgn0031437","Arpc1","Arpc5","PPI: Flybase Curated PPI",".4809",".421"
"FBgn0001961","FBgn0011570","Arpc1","cpb","PPI: Flybase Curated PPI|PPI: From other databases",".3969",".367"
"FBgn0065032","FBgn0030344","Arpc3B","Nrd1","PPI: Curagen two-hybrid","-.1037",".363"
"FBgn0037770","FBgn0032127","Art4","CG13114","PPI: Curagen two-hybrid",".723",".406"
"FBgn0032329","FBgn0260003","Art8","Dys","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.3784",".386"
"FBgn0032329","FBgn0033457","Art8","Ntmt","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: DPiM coAP complex|PPI: From other databases","-.1999",".406"
"FBgn0029095","FBgn0037539","aru","CG10435","PPI: Curagen two-hybrid","-.1749",".386"
"FBgn0029095","FBgn0037619","aru","CG8159","PPI: Curagen two-hybrid","-.0164",".415"
"FBgn0029095","FBgn0037737","aru","Pnn","PPI: Curagen two-hybrid",".1588",".405"
"FBgn0029095","FBgn0259794","aru","sinah","PPI: Curagen two-hybrid","-.1631",".397"
"FBgn0029094","FBgn0031626","asf1","CG15631","PPI: Curagen two-hybrid","-.3298",".282"
"FBgn0000139","FBgn0031610","ash2","CG15436","PPI: Curagen two-hybrid",".5009",".436"
"FBgn0002069","FBgn0033351","AspRS","AIMP1","PPI: Flybase Curated PPI|PPI: From other databases",".4111",".488"
"FBgn0002069","FBgn0036515","AspRS","AIMP2","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: Flybase Curated PPI|PPI: From other databases",".3474",".6"
"FBgn0002069","FBgn0027093","AspRS","ArgRS","PPI: Flybase Curated PPI|PPI: From other databases",".4432",".343"
"FBgn0002069","FBgn0027090","AspRS","GlnRS","PPI: Flybase Curated PPI",".3136",".396"
"FBgn0002069","FBgn0005674","AspRS","GluProRS","PPI: Flybase Curated PPI|PPI: From other databases",".4096",".413"
"FBgn0002069","FBgn0027086","AspRS","IleRS","PPI: Flybase Curated PPI|PPI: From other databases",".0558",".525"
"FBgn0002069","FBgn0034401","AspRS","MetRS","PPI: Flybase Curated PPI|PPI: From other databases",".3317",".362"
"FBgn0036790","FBgn0000044","AstC-R1","Act57B","PPI: Curagen two-hybrid","-.1637",".277"
"FBgn0036790","FBgn0042135","AstC-R1","CG18812","PPI: Curagen two-hybrid",".1545",".386"
"FBgn0036790","FBgn0033902","AstC-R1","eIF3m","PPI: Curagen two-hybrid","-.2412",".378"
"FBgn0260945","FBgn0035510","Atg1","Cpr64Aa","PPI: Finley lab two-hybrid","-.1982",".329"
"FBgn0260945","FBgn0025334","Atg1","PHDP","PPI: Finley lab two-hybrid",".3595",".308"
"FBgn0029943","FBgn0002069","Atg5","AspRS","PPI: Curagen two-hybrid",".5533",".355"
"FBgn0002921","FBgn0024250","Atpalpha","brk","PPI: Curagen two-hybrid","-.5723",".395"
"FBgn0002921","FBgn0039600","Atpalpha","CG1646","PPI: Curagen two-hybrid","-.5102",".294"
"FBgn0002921","FBgn0032505","Atpalpha","CG16826","PPI: Curagen two-hybrid",".2168",".401"
"FBgn0002921","FBgn0034483","Atpalpha","CG16894","PPI: Curagen two-hybrid",".2878",".393"
"FBgn0002921","FBgn0033101","Atpalpha","CG9436","PPI: Curagen two-hybrid",".4654",".38"
"FBgn0002921","FBgn0013770","Atpalpha","Cp1","PPI: Curagen two-hybrid","-.5673",".427"
"FBgn0002921","FBgn0263199","Atpalpha","Galk","PPI: Curagen two-hybrid",".1646",".367"
"FBgn0002921","FBgn0027106","Atpalpha","Inx7","PPI: Curagen two-hybrid",".5666",".4"
"FBgn0002921","FBgn0034657","Atpalpha","LBR","PPI: Curagen two-hybrid","-.4991",".235"
"FBgn0002921","FBgn0002579","Atpalpha","RpL36","PPI: Curagen two-hybrid","-.0815",".205"
"FBgn0002921","FBgn0031957","Atpalpha","TwdlE","PPI: Curagen two-hybrid","-.0003",".386"
"FBgn0002921","FBgn0263512","Atpalpha","Vsx2","PPI: Curagen two-hybrid",".1024",".515"
"FBgn0010217","FBgn0019644","ATPsyn-?","ATPsyn-b","PPI: DPiM coAP complex","-",".503"
"FBgn0010217","FBgn0016119","ATPsyn-?","ATPsyn-Cf6","PPI: DPiM coAP complex",".9751",".325"
"FBgn0010217","FBgn0035032","ATPsyn-?","CG4692","PPI: DPiM coAP complex",".9733",".377"
"FBgn0010217","FBgn0028342","ATPsyn-?","l(1)G0230","PPI: DPiM coAP complex",".9588",".422"
"FBgn0010217","FBgn0016691","ATPsyn-?","Oscp","PPI: DPiM coAP complex",".9699",".364"
"FBgn0010217","FBgn0019644","ATPsynbeta","ATPsynB","PPI: Flybase Curated PPI","-",".503"
"FBgn0010217","FBgn0016119","ATPsynbeta","ATPsynCF6","PPI: Flybase Curated PPI",".9751",".325"
"FBgn0010217","FBgn0028342","ATPsynbeta","ATPsyndelta","PPI: Flybase Curated PPI",".9588",".422"
"FBgn0010217","FBgn0016120","ATPsynbeta","ATPsynD","PPI: Flybase Curated PPI",".9752",".443"
"FBgn0010217","FBgn0035032","ATPsynbeta","ATPsynF","PPI: Flybase Curated PPI",".9733",".377"
"FBgn0010217","FBgn0010612","ATPsynbeta","ATPsynG","PPI: Flybase Curated PPI",".9415",".333"
"FBgn0010217","FBgn0016691","ATPsynbeta","ATPsynO","PPI: Flybase Curated PPI",".9699",".364"
"FBgn0010217","FBgn0011211","ATPsynbeta","blw","PPI: Flybase Curated PPI|PPI: From other databases",".9606",".681"
"FBgn0010217","FBgn0022344","ATPsynbeta","CG10340","PPI: Curagen two-hybrid|PPI: From other databases",".7406",".436"
"FBgn0010217","FBgn0250814","ATPsynbeta","UQCR-C2","PPI: Flybase Curated PPI|PPI: From other databases",".9099",".426"
"FBgn0016119","FBgn0035600","ATPsynCF6","Cyt-c1","PPI: Flybase Curated PPI|PPI: From other databases",".9305",".537"
"FBgn0035032","FBgn0035600","ATPsynF","Cyt-c1","PPI: Flybase Curated PPI|PPI: From other databases",".8378",".545"
"FBgn0010612","FBgn0011211","ATPsynG","blw","PPI: Flybase Curated PPI",".8186",".356"
"FBgn0041581","FBgn0261397","AttB","didum","PPI: Curagen two-hybrid",".3178",".377"
"FBgn0000147","FBgn0000150","aurA","awd","PPI: DPiM coAP complex","-.1015",".224"
"FBgn0000147","FBgn0259791","aurA","bora","PPI: Flybase Curated PPI",".8749",".308"
"FBgn0000147","FBgn0037913","aurA","fabp","PPI: DPiM coAP complex","-.1497",".34"
"FBgn0037218","FBgn0031610","aux","CG15436","PPI: Curagen two-hybrid",".5196",".344"
"FBgn0000150","FBgn0000253","awd","Cam","PPI: Flybase Curated PPI|PPI: From other databases",".0122",".257"
"FBgn0000150","FBgn0025885","awd","Inos","PPI: Flybase Curated PPI|PPI: From other databases",".2311",".251"
"FBgn0025185","FBgn0042102","az2","CG18745","PPI: Finley lab two-hybrid","-.2912",".465"
"FBgn0004870","FBgn0250785","bab1","vari","PPI: Curagen two-hybrid",".1157",".4"
"FBgn0030093","FBgn0042085","Bap111","Bap170","PPI: From other databases",".9273",".407"
"FBgn0030093","FBgn0037483","Bap111","CG14609","PPI: Curagen two-hybrid","-.1094",".327"
"FBgn0030093","FBgn0087008","Bap111","e(y)3","PPI: From other databases",".7358",".48"
"FBgn0025463","FBgn0030877","Bap60","Arp8","PPI: Curagen two-hybrid",".7768",".228"
"FBgn0025463","FBgn0030093","Bap60","Bap111","PPI: Flybase Curated PPI",".9179",".548"
"FBgn0025463","FBgn0025716","Bap60","Bap55","PPI: Flybase Curated PPI|PPI: From other databases",".915",".617"
"FBgn0025463","FBgn0035397","Bap60","CG11486","PPI: Curagen two-hybrid",".4474",".383"
"FBgn0025463","FBgn0033732","Bap60","CG13157","PPI: Curagen two-hybrid","-.1649",".348"
"FBgn0025463","FBgn0039897","Bap60","CG1674","PPI: Curagen two-hybrid","-.6354",".365"
"FBgn0025463","FBgn0023526","Bap60","CG2865","PPI: Curagen two-hybrid",".5581",".424"
"FBgn0025463","FBgn0000319","Bap60","Chc","PPI: Curagen two-hybrid",".402",".373"
"FBgn0025463","FBgn0039307","Bap60","CR13656","PPI: Curagen two-hybrid","-.2291",".36"
"FBgn0025463","FBgn0087008","Bap60","e(y)3","PPI: From other databases",".6977",".292"
"FBgn0025463","FBgn0284245","Bap60","eEF1alpha1","PPI: Curagen two-hybrid",".3222",".182"
"FBgn0025463","FBgn0000611","Bap60","exd","PPI: Curagen two-hybrid",".7713",".459"
"FBgn0025463","FBgn0000320","Bap60","eya","PPI: Curagen two-hybrid",".4084",".414"
"FBgn0025463","FBgn0050360","Bap60","Mal-A6","PPI: Curagen two-hybrid","-.3696",".347"
"FBgn0025463","FBgn0030692","Bap60","mRpS30","PPI: Curagen two-hybrid",".2616",".429"
"FBgn0025463","FBgn0036486","Bap60","Msh6","PPI: Curagen two-hybrid",".5839",".324"
"FBgn0025463","FBgn0011272","Bap60","RpL13","PPI: Curagen two-hybrid","-.0747",".262"
"FBgn0025463","FBgn0025352","Bap60","Thiolase","PPI: Curagen two-hybrid","-.4201",".422"
"FBgn0025463","FBgn0003896","Bap60","tup","PPI: Curagen two-hybrid",".4315",".413"
"FBgn0025463","FBgn0038271","Bap60","UQCR-C1","PPI: Curagen two-hybrid","-.5105",".371"
"FBgn0025463","FBgn0011642","Bap60","Zyx","PPI: Curagen two-hybrid",".4142",".348"
"FBgn0035741","FBgn0250785","BBS1","vari","PPI: Finley lab two-hybrid",".1038",".379"
"FBgn0000166","FBgn0024491","bcd","Bin1","PPI: Flybase Curated PPI|PPI: From other databases",".3935",".36"
"FBgn0000166","FBgn0263144","bcd","bin3","PPI: Flybase Curated PPI|PPI: From other databases",".7341",".389"
"FBgn0000166","FBgn0004893","bcd","bowl","PPI: Curagen two-hybrid","-.1494",".375"
"FBgn0000166","FBgn0032685","bcd","CG10211","PPI: Curagen two-hybrid","-.0593",".387"
"FBgn0000166","FBgn0014427","bcd","CG11899","PPI: Curagen two-hybrid","-.1585",".368"
"FBgn0000166","FBgn0032127","bcd","CG13114","PPI: Curagen two-hybrid",".7886",".373"
"FBgn0000166","FBgn0033468","bcd","CG1418","PPI: Curagen two-hybrid","-.2214",".284"
"FBgn0000166","FBgn0051759","bcd","CG31759","PPI: Curagen two-hybrid",".5923",".353"
"FBgn0000166","FBgn0029873","bcd","CG3918","PPI: Curagen two-hybrid",".5823",".374"
"FBgn0000166","FBgn0036274","bcd","CG4328","PPI: Curagen two-hybrid","-.008",".377"
"FBgn0000166","FBgn0037493","bcd","CR10032","PPI: Curagen two-hybrid","-.2152",".369"
"FBgn0000166","FBgn0000439","bcd","Dfd","PPI: Curagen two-hybrid",".1297",".444"
"FBgn0000166","FBgn0026721","bcd","fat-spondin","PPI: Curagen two-hybrid","-.2945",".372"
"FBgn0000166","FBgn0036924","bcd","hale","PPI: Curagen two-hybrid","-.2466",".376"
"FBgn0000166","FBgn0001253","bcd","ImpE1","PPI: Curagen two-hybrid","-.1801",".384"
