"Gen1","Gene2","Symbol1","Symbol2","Table Names","Weighted Correlation","Confidence"
"FBgn0013762","FBgn0004597","Cdk5","CycC","PPI: Finley lab two-hybrid|PPI: From other databases",".5682",".444"
"FBgn0013762","FBgn0010315","Cdk5","CycD","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".554",".38"
"FBgn0013762","FBgn0010382","Cdk5","CycE","PPI: Finley lab two-hybrid",".6102",".458"
"FBgn0013762","FBgn0039858","Cdk5","CycG","PPI: Finley lab two-hybrid","-.1048",".411"
"FBgn0013762","FBgn0010317","Cdk5","CycJ","PPI: Finley lab two-hybrid",".4301",".356"
"FBgn0013762","FBgn0000439","Cdk5","Dfd","PPI: Finley lab two-hybrid",".4229",".369"
"FBgn0013762","FBgn0000157","Cdk5","Dll","PPI: Finley lab two-hybrid",".3163",".334"
"FBgn0013762","FBgn0008646","Cdk5","E5","PPI: Finley lab two-hybrid","-.0104",".352"
"FBgn0013762","FBgn0000546","Cdk5","EcR","PPI: Finley lab two-hybrid",".2569",".351"
"FBgn0013762","FBgn0000578","Cdk5","ena","PPI: Finley lab two-hybrid",".5326",".365"
"FBgn0013762","FBgn0014857","Cdk5","His3.3A","PPI: Finley lab two-hybrid",".4563",".183"
"FBgn0013762","FBgn0031081","Cdk5","Nep3","PPI: Finley lab two-hybrid|PPI: From other databases","-.165",".343"
"FBgn0013762","FBgn0265011","Cdk5","Np","PPI: Finley lab two-hybrid","-.1195",".42"
"FBgn0013762","FBgn0039348","Cdk5","Npl4","PPI: Finley lab two-hybrid","-.128",".355"
"FBgn0013762","FBgn0085432","Cdk5","pan","PPI: Finley lab two-hybrid",".308",".46"
"FBgn0013762","FBgn0025334","Cdk5","PHDP","PPI: Finley lab two-hybrid",".1251",".365"
"FBgn0013762","FBgn0250746","Cdk5","Prosbeta7","PPI: Finley lab two-hybrid|PPI: From other databases","-.0853",".216"
"FBgn0013762","FBgn0037345","Cdk5","rev7","PPI: Finley lab two-hybrid",".0455",".349"
"FBgn0013762","FBgn0035162","Cdk5","Sf3b3","PPI: Finley lab two-hybrid",".4727",".209"
"FBgn0013762","FBgn0037643","Cdk5","skap","PPI: Finley lab two-hybrid","-.4777",".358"
"FBgn0013762","FBgn0003479","Cdk5","spn-A","PPI: Finley lab two-hybrid",".6477",".428"
"FBgn0013762","FBgn0051679","Cdk5","Tengl3","PPI: Finley lab two-hybrid","-.3762",".321"
"FBgn0013762","FBgn0031957","Cdk5","TwdlE","PPI: Finley lab two-hybrid",".0811",".357"
"FBgn0013762","FBgn0031187","Cdk5","Usp2","PPI: Finley lab two-hybrid","-.298",".372"
"FBgn0026141","FBgn0053213","Cdlc2","CG33213","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.0931",".4"
"FBgn0039088","FBgn0034179","CG10164","CG6805","PPI: Curagen two-hybrid","-.3208",".407"
"FBgn0032703","FBgn0263980","CG10343","CG43729","PPI: Curagen two-hybrid","-.2773",".485"
"FBgn0034583","FBgn0001225","CG10527","Hsp26","PPI: Curagen two-hybrid","-.0237",".411"
"FBgn0040992","FBgn0031094","CG10570","CG9578","PPI: Curagen two-hybrid",".2438",".316"
"FBgn0035603","FBgn0036918","CG10635","CG7770","PPI: DPiM coAP complex",".7155",".692"
"FBgn0036294","FBgn0037717","CG10654","CG8301","PPI: Curagen two-hybrid",".3944",".412"
"FBgn0039147","FBgn0038224","CG10694","ATPsynE","PPI: Curagen two-hybrid","-.0401",".385"
"FBgn0039147","FBgn0037379","CG10694","CG10979","PPI: Curagen two-hybrid",".0408",".407"
"FBgn0036377","FBgn0036992","CG10710","CG11796","PPI: Curagen two-hybrid",".1738",".423"
"FBgn0032846","FBgn0031157","CG10721","CG1503","PPI: Curagen two-hybrid",".3821",".42"
"FBgn0032846","FBgn0025629","CG10721","CG4045","PPI: Curagen two-hybrid","-.3124",".443"
"FBgn0032846","FBgn0024983","CG10721","CG4293","PPI: Curagen two-hybrid",".2313",".279"
"FBgn0032846","FBgn0032154","CG10721","mtDNA-helicase","PPI: Curagen two-hybrid","-.2177",".421"
"FBgn0032846","FBgn0004654","CG10721","Pgd","PPI: Curagen two-hybrid","-.4176",".306"
"FBgn0032846","FBgn0019936","CG10721","RpS20","PPI: Curagen two-hybrid","-.0354",".266"
"FBgn0031178","FBgn0037517","CG10918","CG10086","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".1618",".37"
"FBgn0031178","FBgn0033971","CG10918","CG10209","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: From other databases","-.2492",".416"
"FBgn0031178","FBgn0037653","CG10918","CG11982","PPI: Curagen two-hybrid","-.2334",".395"
"FBgn0031178","FBgn0051122","CG10918","CG31122","PPI: Curagen two-hybrid","-.2809",".421"
"FBgn0031178","FBgn0031628","CG10918","CG3294","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.2489",".371"
"FBgn0031178","FBgn0015221","CG10918","Fer2LCH","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".2532",".432"
"FBgn0031178","FBgn0041775","CG10918","tral","PPI: Curagen two-hybrid","-.1579",".336"
"FBgn0031836","FBgn0052447","CG11050","CG32447","PPI: Finley lab two-hybrid","-.2956",".361"
"FBgn0037117","FBgn0032940","CG11248","Mondo","PPI: Curagen two-hybrid","-.1482",".427"
"FBgn0034706","FBgn0037379","CG11275","CG10979","PPI: Curagen two-hybrid","-.1534",".403"
"FBgn0037516","FBgn0031094","CG11286","CG9578","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".2059",".277"
"FBgn0034687","FBgn0052447","CG11475","CG32447","PPI: Finley lab two-hybrid","-.039",".328"
"FBgn0036249","FBgn0036639","CG11560","CG4229","PPI: Curagen two-hybrid","-.2265",".406"
"FBgn0036249","FBgn0040206","CG11560","krz","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".3503",".327"
"FBgn0036249","FBgn0039757","CG11560","RpS7","PPI: Curagen two-hybrid",".1266",".18"
"FBgn0037563","FBgn0052230","CG11672","ND-MLRQ","PPI: Curagen two-hybrid",".1911",".235"
"FBgn0036992","FBgn0036359","CG11796","CG14105","PPI: Curagen two-hybrid",".7019",".417"
"FBgn0036992","FBgn0038037","CG11796","Cyp9f2","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0503",".196"
"FBgn0037644","FBgn0037379","CG11964","CG10979","PPI: Curagen two-hybrid",".104",".426"
"FBgn0033473","FBgn0033581","CG12128","CG12391","PPI: Finley lab two-hybrid",".4672",".406"
"FBgn0038002","FBgn0001225","CG12256","Hsp26","PPI: Curagen two-hybrid",".0804",".412"
"FBgn0038002","FBgn0029152","CG12256","Mkrn1","PPI: Curagen two-hybrid","-.095",".404"
"FBgn0033581","FBgn0032817","CG12391","CG10631","PPI: Curagen two-hybrid",".091",".459"
"FBgn0031768","FBgn0050044","CG12393","s-cup","PPI: Finley lab two-hybrid","-.3695",".364"
"FBgn0040816","FBgn0037379","CG12521","CG10979","PPI: Curagen two-hybrid",".0439",".413"
"FBgn0040816","FBgn0035025","CG12521","uri","PPI: Curagen two-hybrid","-.3283",".398"
"FBgn0030071","FBgn0053213","CG12661","CG33213","PPI: Curagen two-hybrid","-.0805",".409"
"FBgn0030483","FBgn0037137","CG12725","Nopp140","PPI: Curagen two-hybrid","-.4324",".413"
"FBgn0033252","FBgn0052447","CG12769","CG32447","PPI: Finley lab two-hybrid","-.0102",".351"
"FBgn0037779","FBgn0001225","CG12811","Hsp26","PPI: Curagen two-hybrid",".3373",".416"
"FBgn0033963","FBgn0034502","CG12857","CG13871","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".9866",".462"
"FBgn0033512","FBgn0052447","CG12902","CG32447","PPI: Finley lab two-hybrid","-.0543",".366"
"FBgn0033723","FBgn0035875","CG13155","Cpr66Cb","PPI: Finley lab two-hybrid|PPI: From other databases",".1414",".447"
"FBgn0033608","FBgn0025463","CG13220","Bap60","PPI: Curagen two-hybrid","-.1959",".39"
"FBgn0033608","FBgn0032870","CG13220","CG2608","PPI: Curagen two-hybrid","-.0051",".459"
"FBgn0033608","FBgn0004959","CG13220","phm","PPI: Curagen two-hybrid","-.1165",".551"
"FBgn0033608","FBgn0039713","CG13220","RpS8","PPI: Curagen two-hybrid",".2094",".227"
"FBgn0031129","FBgn0037917","CG1324","wkd","PPI: Finley lab two-hybrid|PPI: From other databases",".0809",".37"
"FBgn0035643","FBgn0025613","CG13287","CG3081","PPI: Curagen two-hybrid",".3861",".435"
"FBgn0025633","FBgn0037717","CG13366","CG8301","PPI: Curagen two-hybrid",".268",".428"
"FBgn0034684","FBgn0031089","CG13501","CG9572","PPI: Curagen two-hybrid",".2162",".255"
"FBgn0034684","FBgn0014863","CG13501","Mlp84B","PPI: Curagen two-hybrid",".0089",".254"
"FBgn0034774","FBgn0261800","CG13526","LanB1","PPI: Curagen two-hybrid","-.3079",".386"
"FBgn0035873","FBgn0037917","CG13670","wkd","PPI: Finley lab two-hybrid",".2568",".394"
"FBgn0034502","FBgn0250789","CG13871","alpha-Spec","PPI: Curagen two-hybrid","-.3838",".363"
"FBgn0034502","FBgn0026262","CG13871","bip2","PPI: Curagen two-hybrid","-.2041",".402"
"FBgn0034502","FBgn0042111","CG13871","CG18766","PPI: Curagen two-hybrid","-.2203",".384"
"FBgn0034502","FBgn0038472","CG13871","CG3995","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.2805",".391"
"FBgn0034502","FBgn0036886","CG13871","CG9300","PPI: Curagen two-hybrid","-.3651",".404"
"FBgn0034502","FBgn0034697","CG13871","GM130","PPI: Curagen two-hybrid","-.339",".386"
"FBgn0034502","FBgn0010342","CG13871","Map60","PPI: Curagen two-hybrid","-.2733",".4"
"FBgn0034502","FBgn0034650","CG13871","NC2alpha","PPI: Curagen two-hybrid",".0281",".392"
"FBgn0034502","FBgn0067864","CG13871","Patj","PPI: Curagen two-hybrid","-.202",".46"
"FBgn0034502","FBgn0261015","CG13871","Pif1A","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".3394",".424"
"FBgn0034502","FBgn0032455","CG13871","Pih1D1","PPI: Curagen two-hybrid",".1611",".374"
"FBgn0034502","FBgn0030748","CG13871","Traf-like","PPI: Curagen two-hybrid","-.1774",".378"
"FBgn0034502","FBgn0026319","CG13871","Traf4","PPI: Curagen two-hybrid","-.2266",".4"
"FBgn0034502","FBgn0031850","CG13871","Tsp","PPI: Curagen two-hybrid",".1485",".425"
"FBgn0031776","FBgn0035603","CG13993","CG10635","PPI: DPiM coAP complex",".7114",".437"
"FBgn0031776","FBgn0038976","CG13993","CG7048","PPI: DPiM coAP complex",".8179",".432"
"FBgn0031776","FBgn0036918","CG13993","CG7770","PPI: DPiM coAP complex",".7311",".408"
"FBgn0031722","FBgn0026257","CG14011","cav","PPI: Curagen two-hybrid",".0543",".378"
"FBgn0031722","FBgn0036294","CG14011","CG10654","PPI: Curagen two-hybrid","-.175",".398"
"FBgn0031722","FBgn0032211","CG14011","CG13138","PPI: Curagen two-hybrid",".2605",".421"
"FBgn0031722","FBgn0039355","CG14011","CG4730","PPI: Curagen two-hybrid",".0967",".403"
"FBgn0031722","FBgn0037876","CG14011","CG4820","PPI: Curagen two-hybrid",".2117",".403"
"FBgn0031722","FBgn0035691","CG14011","CG7386","PPI: Curagen two-hybrid",".6895",".413"
"FBgn0031722","FBgn0031089","CG14011","CG9572","PPI: Curagen two-hybrid",".2469",".408"
"FBgn0031722","FBgn0030734","CG14011","CG9911","PPI: Curagen two-hybrid",".0055",".389"
"FBgn0031722","FBgn0028737","CG14011","eEF1beta","PPI: Curagen two-hybrid","-.572",".229"
"FBgn0031722","FBgn0001942","CG14011","eIF4A","PPI: Curagen two-hybrid","-.4782",".201"
"FBgn0031722","FBgn0038551","CG14011","Odj","PPI: Curagen two-hybrid","-.2043",".388"
"FBgn0031722","FBgn0031745","CG14011","rau","PPI: Curagen two-hybrid","-.2303",".405"
"FBgn0031722","FBgn0005533","CG14011","RpS17","PPI: Curagen two-hybrid","-.6269",".195"
"FBgn0031722","FBgn0001990","CG14011","wek","PPI: Curagen two-hybrid","-.2056",".41"
"FBgn0031659","FBgn0002924","CG14043","ncd","PPI: Curagen two-hybrid","-.0624",".37"
"FBgn0031045","FBgn0019957","CG14212","ND-42","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".0628",".284"
"FBgn0031302","FBgn0042102","CG14340","CG18745","PPI: Finley lab two-hybrid","-.1641",".476"
"FBgn0031302","FBgn0051999","CG14340","CG31999","PPI: Finley lab two-hybrid",".2398",".365"
"FBgn0031302","FBgn0036950","CG14340","CG6996","PPI: Finley lab two-hybrid","-.1731",".399"
"FBgn0031302","FBgn0039858","CG14340","CycG","PPI: Finley lab two-hybrid","-.265",".366"
"FBgn0031315","FBgn0001225","CG14341","Hsp26","PPI: Curagen two-hybrid",".1121",".424"
"FBgn0038207","FBgn0040371","CG14356","CG12470","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.1468",".485"
"FBgn0038102","FBgn0037137","CG14383","Nopp140","PPI: Curagen two-hybrid","-.4225",".412"
"FBgn0029919","FBgn0052447","CG14432","CG32447","PPI: Finley lab two-hybrid","0",".381"
"FBgn0039639","FBgn0030507","CG14512","CG11164","PPI: Curagen two-hybrid",".6143",".438"
"FBgn0039639","FBgn0014141","CG14512","cher","PPI: Curagen two-hybrid","-.1545",".388"
"FBgn0039639","FBgn0029830","CG14512","Grip","PPI: Curagen two-hybrid","-.025",".403"
"FBgn0039639","FBgn0261565","CG14512","Lmpt","PPI: Curagen two-hybrid","-.18",".426"
"FBgn0039639","FBgn0011290","CG14512","Taf12","PPI: Curagen two-hybrid",".6365",".366"
"FBgn0039639","FBgn0250785","CG14512","vari","PPI: Curagen two-hybrid",".2612",".445"
"FBgn0039395","FBgn0024975","CG14546","CG2712","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid|PPI: From other databases","-.1863",".411"
"FBgn0031184","FBgn0037149","CG14615","CG14561","PPI: Finley lab two-hybrid","-.1612",".407"
"FBgn0037939","FBgn0000064","CG14718","Ald","PPI: Curagen two-hybrid",".3109",".413"
"FBgn0037939","FBgn0284243","CG14718","betaTub56D","PPI: Curagen two-hybrid","-.3291",".215"
"FBgn0037939","FBgn0024814","CG14718","Clc","PPI: Curagen two-hybrid","-.4002",".344"
"FBgn0037939","FBgn0034802","CG14718","CNBP","PPI: Curagen two-hybrid","-.3545",".331"
"FBgn0037939","FBgn0028408","CG14718","Drep2","PPI: Curagen two-hybrid","-.2563",".41"
"FBgn0037939","FBgn0001114","CG14718","Glt","PPI: Curagen two-hybrid","-.1698",".413"
"FBgn0037939","FBgn0001149","CG14718","GstD1","PPI: Curagen two-hybrid","-.0027",".325"
"FBgn0037939","FBgn0016726","CG14718","RpL29","PPI: Curagen two-hybrid","-.6195",".214"
"FBgn0037939","FBgn0031980","CG14718","RpL36A","PPI: Curagen two-hybrid","-.4294",".289"
"FBgn0035751","FBgn0032940","CG14829","Mondo","PPI: Curagen two-hybrid","-.2395",".407"
"FBgn0034461","FBgn0013762","CG15124","Cdk5","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.3398",".36"
"FBgn0040730","FBgn0052447","CG15127","CG32447","PPI: Finley lab two-hybrid","-.164",".356"
"FBgn0032635","FBgn0025613","CG15141","CG3081","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.2023",".387"
"FBgn0040651","FBgn0033971","CG15458","CG10209","PPI: Curagen two-hybrid|PPI: From other databases","-.1594",".394"
"FBgn0032865","FBgn0052447","CG15477","CG32447","PPI: Finley lab two-hybrid","-.1611",".379"
"FBgn0039755","FBgn0029821","CG15531","CG4020","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid",".8947",".406"
"FBgn0039832","FBgn0052447","CG15563","CG32447","PPI: Finley lab two-hybrid",".0612",".359"
"FBgn0037398","FBgn0000250","CG15580","cact","PPI: Curagen two-hybrid","-.419",".342"
"FBgn0037398","FBgn0035213","CG15580","CG2199","PPI: Curagen two-hybrid","-.3847",".386"
"FBgn0037398","FBgn0051637","CG15580","CG31637","PPI: Curagen two-hybrid",".0596",".41"
"FBgn0037398","FBgn0038692","CG15580","CG3773","PPI: Curagen two-hybrid","-.2692",".357"
"FBgn0037398","FBgn0263774","CG15580","CG43691","PPI: Curagen two-hybrid",".9889",".444"
"FBgn0037398","FBgn0029747","CG15580","CG5062","PPI: Curagen two-hybrid",".9919",".478"
"FBgn0037398","FBgn0033603","CG15580","Cpr47Ef","PPI: Curagen two-hybrid",".3307",".43"
"FBgn0037398","FBgn0001120","CG15580","gnu","PPI: Curagen two-hybrid","-.1487",".634"
"FBgn0037398","FBgn0011296","CG15580","l(2)efl","PPI: Curagen two-hybrid","-.0249",".384"
"FBgn0037398","FBgn0259481","CG15580","Mob2","PPI: Curagen two-hybrid",".2083",".406"
"FBgn0037398","FBgn0032940","CG15580","Mondo","PPI: Curagen two-hybrid","-.2174",".388"
"FBgn0037398","FBgn0037737","CG15580","Pnn","PPI: Curagen two-hybrid","-.3113",".393"
"FBgn0028943","FBgn0034502","CG15638","CG13871","PPI: Curagen two-hybrid",".9258",".461"
"FBgn0030665","FBgn0030520","CG15646","Pdcd4","PPI: Curagen two-hybrid",".5116",".392"
"FBgn0034563","FBgn0001225","CG15649","Hsp26","PPI: Curagen two-hybrid","-.2219",".405"
"FBgn0030873","FBgn0052447","CG15814","CG32447","PPI: Finley lab two-hybrid","-.2017",".363"
"FBgn0032322","FBgn0052447","CG16743","CG32447","PPI: Finley lab two-hybrid","-.248",".379"
"FBgn0032481","FBgn0014931","CG16972","CG2678","PPI: Curagen two-hybrid","-.2296",".4"
"FBgn0032481","FBgn0032348","CG16972","CG4751","PPI: Curagen two-hybrid","-.2017",".482"
"FBgn0032481","FBgn0039531","CG16972","CG5611","PPI: Curagen two-hybrid","-.1765",".355"
"FBgn0032481","FBgn0031996","CG16972","CG8460","PPI: Curagen two-hybrid","-.1546",".446"
"FBgn0032481","FBgn0011761","CG16972","dhd","PPI: Curagen two-hybrid","-.0745",".42"
"FBgn0032481","FBgn0263106","CG16972","DnaJ-1","PPI: Curagen two-hybrid",".2661",".387"
"FBgn0032481","FBgn0284245","CG16972","eEF1alpha1","PPI: Curagen two-hybrid","-.5208",".127"
"FBgn0032481","FBgn0051618","CG16972","His2A:CG31618","PPI: Curagen two-hybrid",".1396",".126"
"FBgn0032481","FBgn0032069","CG16972","LManVI","PPI: Curagen two-hybrid","-.053",".411"
"FBgn0032481","FBgn0061492","CG16972","loj","PPI: Curagen two-hybrid","-.233",".42"
"FBgn0032481","FBgn0032921","CG16972","Mpp6","PPI: Curagen two-hybrid","-.0269",".407"
"FBgn0032481","FBgn0035370","CG16972","Non2","PPI: Curagen two-hybrid","-.1575",".291"
"FBgn0032481","FBgn0032987","CG16972","RpL21","PPI: Curagen two-hybrid","-.4477",".203"
"FBgn0032481","FBgn0003274","CG16972","RpLP2","PPI: Curagen two-hybrid","-.3778",".23"
"FBgn0032481","FBgn0024293","CG16972","Spn43Ab","PPI: Curagen two-hybrid",".1548",".365"
"FBgn0032481","FBgn0038129","CG16972","TBC1D5","PPI: Curagen two-hybrid","-.0224",".425"
"FBgn0032481","FBgn0029113","CG16972","Uba2","PPI: Curagen two-hybrid","-.2312",".386"
"FBgn0032481","FBgn0010516","CG16972","wal","PPI: Curagen two-hybrid","-.2617",".359"
"FBgn0031239","FBgn0034502","CG17075","CG13871","PPI: Curagen two-hybrid",".3051",".445"
"FBgn0031239","FBgn0039204","CG17075","CG6607","PPI: Curagen two-hybrid","-.4302",".409"
"FBgn0032281","FBgn0013973","CG17107","Gycbeta100B","PPI: Curagen two-hybrid","-.1335",".415"
"FBgn0046225","FBgn0037660","CG17230","beag","PPI: Curagen two-hybrid","-.0032",".412"
"FBgn0046225","FBgn0022344","CG17230","CG10340","PPI: Curagen two-hybrid","-.079",".458"
"FBgn0046225","FBgn0032727","CG17230","CG10623","PPI: Curagen two-hybrid","-.0179",".436"
"FBgn0046225","FBgn0033830","CG17230","CG10814","PPI: Curagen two-hybrid",".026",".399"
"FBgn0046225","FBgn0030881","CG17230","CG12985","PPI: Curagen two-hybrid",".9709",".412"
"FBgn0046225","FBgn0031626","CG17230","CG15631","PPI: Curagen two-hybrid",".9633",".418"
"FBgn0046225","FBgn0029753","CG17230","CG4198","PPI: Curagen two-hybrid",".9758",".436"
"FBgn0046225","FBgn0263774","CG17230","CG43691","PPI: Curagen two-hybrid",".9723",".431"
"FBgn0046225","FBgn0029747","CG17230","CG5062","PPI: Curagen two-hybrid",".9819",".44"
"FBgn0046225","FBgn0000259","CG17230","CkIIbeta","PPI: Curagen two-hybrid","-.1051",".341"
"FBgn0046225","FBgn0032455","CG17230","Pih1D1","PPI: Curagen two-hybrid",".1343",".419"
"FBgn0046225","FBgn0016726","CG17230","RpL29","PPI: Curagen two-hybrid","-.6341",".217"
"FBgn0046225","FBgn0028689","CG17230","Rpn6","PPI: Curagen two-hybrid",".0953",".297"
"FBgn0046225","FBgn0019936","CG17230","RpS20","PPI: Curagen two-hybrid","-.5713",".251"
"FBgn0031410","FBgn0001225","CG17237","Hsp26","PPI: Curagen two-hybrid",".1369",".399"
"FBgn0031488","FBgn0032940","CG17265","Mondo","PPI: Curagen two-hybrid","-.3048",".426"
"FBgn0040993","FBgn0031094","CG17325","CG9578","PPI: Finley lab two-hybrid|PPI: Curagen two-hybrid","-.0784",".315"
"FBgn0030120","FBgn0053213","CG17440","CG33213","PPI: Curagen two-hybrid","-.0582",".414"
