Node	BFS_Rank
FBgn0260799	0.6561135371179043
FBgn0029840	0.6561135371179043
FBgn0029095	0.6561135371179041
FBgn0021796	0.6550218340611358
FBgn0039159	0.6550218340611358
FBgn0003687	0.6550218340611357
FBgn0086708	0.6550218340611357
FBgn0000320	0.6550218340611357
FBgn0020887	0.6550218340611357
FBgn0031872	0.6550218340611357
FBgn0041188	0.6550218340611357
FBgn0038826	0.6550218340611357
FBgn0029823	0.6550218340611357
FBgn0002174	0.6550218340611357
FBgn0010774	0.6550218340611357
FBgn0261397	0.6550218340611356
FBgn0020388	0.6550218340611356
FBgn0015019	0.6550218340611356
FBgn0038473	0.6550218340611356
FBgn0016794	0.6539301310043673
FBgn0003416	0.6539301310043671
FBgn0001218	0.6539301310043671
FBgn0011817	0.6539301310043671
FBgn0039566	0.6528384279475987
FBgn0027084	0.6528384279475987
FBgn0050122	0.6528384279475987
FBgn0038197	0.6528384279475987
FBgn0264855	0.6528384279475987
FBgn0036742	0.6528384279475987
FBgn0010434	0.6528384279475986
FBgn0038275	0.6528384279475986
FBgn0034915	0.6528384279475986
FBgn0250789	0.6528384279475986
FBgn0004237	0.6528384279475986
FBgn0028684	0.6528384279475986
FBgn0001215	0.6528384279475986
FBgn0027329	0.6528384279475986
FBgn0032961	0.6528384279475986
FBgn0025637	0.6528384279475986
FBgn0003277	0.6528384279475985
FBgn0011570	0.6528384279475985
FBgn0030364	0.6528384279475985
FBgn0000559	0.6528384279475985
FBgn0000100	0.6528384279475985
FBgn0035987	0.6528384279475985
FBgn0260962	0.6528384279475985
FBgn0261800	0.6528384279475984
FBgn0259228	0.6517467248908301
FBgn0020440	0.6517467248908301
FBgn0034970	0.6517467248908301
FBgn0042693	0.65174672489083
FBgn0086347	0.65174672489083
FBgn0026238	0.6506550218340617
FBgn0000044	0.6506550218340615
FBgn0028687	0.6506550218340615
FBgn0002932	0.6506550218340615
FBgn0261456	0.6506550218340615
FBgn0011742	0.6506550218340615
FBgn0053815	0.6506550218340614
FBgn0053812	0.6506550218340614
FBgn0053866	0.6506550218340614
FBgn0261797	0.6506550218340614
FBgn0001965	0.6506550218340614
FBgn0053842	0.6506550218340614
FBgn0053839	0.6506550218340614
FBgn0053863	0.6506550218340614
FBgn0263599	0.6506550218340614
FBgn0053833	0.6506550218340614
FBgn0053848	0.6506550218340614
FBgn0034087	0.6506550218340614
FBgn0053854	0.6506550218340614
FBgn0053824	0.6506550218340614
FBgn0053851	0.6506550218340614
FBgn0053806	0.6506550218340614
FBgn0053827	0.6506550218340614
FBgn0053845	0.6506550218340614
FBgn0053821	0.6506550218340614
FBgn0053818	0.6506550218340614
FBgn0034577	0.6506550218340614
FBgn0086613	0.6506550218340614
FBgn0010825	0.6506550218340614
FBgn0020381	0.6506550218340614
FBgn0038145	0.6506550218340614
FBgn0053830	0.6506550218340614
FBgn0053836	0.6506550218340614
FBgn0053803	0.6506550218340614
FBgn0053860	0.6506550218340614
FBgn0053809	0.6506550218340614
FBgn0013981	0.6506550218340614
FBgn0026418	0.6506550218340614
FBgn0053857	0.6506550218340614
FBgn0040237	0.6506550218340613
FBgn0002906	0.6506550218340613
FBgn0261618	0.6506550218340613
FBgn0053554	0.6506550218340612
FBgn0261278	0.6495633187772929
FBgn0032006	0.6495633187772929
FBgn0020497	0.6495633187772928
FBgn0260003	0.6495633187772928
FBgn0250788	0.6484716157205245
FBgn0033260	0.6484716157205245
FBgn0003479	0.6484716157205245
FBgn0039635	0.6484716157205245
FBgn0024183	0.6484716157205245
FBgn0003330	0.6484716157205245
FBgn0011760	0.6484716157205245
FBgn0027835	0.6484716157205245
FBgn0011656	0.6484716157205245
FBgn0013764	0.6484716157205245
FBgn0014002	0.6484716157205245
FBgn0053871	0.6484716157205244
FBgn0053909	0.6484716157205244
FBgn0053883	0.6484716157205244
FBgn0004859	0.6484716157205244
FBgn0033504	0.6484716157205244
FBgn0003896	0.6484716157205244
FBgn0003317	0.6484716157205244
FBgn0000579	0.6484716157205244
FBgn0000047	0.6484716157205244
FBgn0053899	0.6484716157205244
FBgn0053873	0.6484716157205244
FBgn0261593	0.6484716157205243
FBgn0004167	0.6484716157205243
FBgn0004367	0.6484716157205243
FBgn0023143	0.6484716157205241
FBgn0002973	0.6473799126637558
FBgn0041203	0.6473799126637558
FBgn0024352	0.6473799126637558
FBgn0005632	0.6473799126637558
FBgn0015925	0.6473799126637558
FBgn0004915	0.6473799126637558
FBgn0086361	0.6473799126637557
FBgn0015618	0.6473799126637557
FBgn0265606	0.6473799126637556
FBgn0003360	0.6462882096069873
FBgn0053875	0.6462882096069873
FBgn0025582	0.6462882096069873
FBgn0053891	0.6462882096069873
FBgn0263289	0.6462882096069873
FBgn0053893	0.6462882096069873
FBgn0032298	0.6462882096069873
FBgn0053889	0.6462882096069873
FBgn0021995	0.6462882096069873
FBgn0053897	0.6462882096069873
FBgn0053885	0.6462882096069873
FBgn0001078	0.6462882096069873
FBgn0004784	0.6462882096069873
FBgn0051611	0.6462882096069873
FBgn0053895	0.6462882096069873
FBgn0053905	0.6462882096069873
FBgn0053907	0.6462882096069873
FBgn0053901	0.6462882096069873
FBgn0023169	0.6462882096069873
FBgn0053887	0.6462882096069873
FBgn0053903	0.6462882096069873
FBgn0283473	0.6462882096069873
FBgn0259139	0.6462882096069873
FBgn0020660	0.6462882096069873
FBgn0000045	0.6462882096069873
FBgn0004391	0.6462882096069872
FBgn0053825	0.6462882096069872
FBgn0039044	0.6462882096069872
FBgn0029123	0.6451965065502189
FBgn0027338	0.6451965065502188
FBgn0028689	0.6451965065502188
FBgn0261885	0.6451965065502187
FBgn0261283	0.6451965065502187
FBgn0033266	0.6451965065502187
FBgn0027066	0.6441048034934502
FBgn0022942	0.6441048034934501
FBgn0030400	0.6441048034934501
FBgn0031952	0.6441048034934501
FBgn0039581	0.6441048034934501
FBgn0031990	0.6441048034934501
FBgn0024542	0.6441048034934501
FBgn0002622	0.6441048034934501
FBgn0265297	0.6441048034934501
FBgn0000557	0.6441048034934501
FBgn0003732	0.6441048034934501
FBgn0261791	0.6441048034934501
FBgn0260972	0.6441048034934501
FBgn0022987	0.6441048034934501
FBgn0001624	0.6441048034934501
FBgn0033737	0.6430131004366817
FBgn0024179	0.6430131004366815
FBgn0023212	0.6430131004366815
FBgn0002031	0.6430131004366814
FBgn0027655	0.6430131004366814
FBgn0000404	0.6419213973799132
FBgn0082582	0.641921397379913
FBgn0026323	0.641921397379913
FBgn0263237	0.641921397379913
FBgn0010380	0.641921397379913
FBgn0038167	0.641921397379913
FBgn0262743	0.641921397379913
FBgn0029882	0.641921397379913
FBgn0086134	0.641921397379913
FBgn0014018	0.641921397379913
FBgn0020910	0.641921397379913
FBgn0053881	0.6419213973799129
FBgn0000046	0.6419213973799129
FBgn0262617	0.6419213973799129
FBgn0013733	0.6419213973799129
FBgn0003278	0.6419213973799129
FBgn0010339	0.6419213973799129
FBgn0053879	0.6419213973799129
FBgn0004117	0.6419213973799129
FBgn0035411	0.6419213973799129
FBgn0052344	0.6419213973799129
FBgn0053869	0.6419213973799129
FBgn0037270	0.6419213973799129
FBgn0053877	0.6419213973799129
FBgn0031216	0.6419213973799128
FBgn0035688	0.6408296943231446
FBgn0012051	0.6408296943231446
FBgn0035142	0.6408296943231445
FBgn0001220	0.6408296943231445
FBgn0024248	0.6408296943231445
FBgn0001258	0.639737991266376
FBgn0020369	0.639737991266376
FBgn0035499	0.639737991266376
FBgn0001961	0.639737991266376
FBgn0004635	0.639737991266376
FBgn0262866	0.639737991266376
FBgn0027363	0.639737991266376
FBgn0266580	0.639737991266376
FBgn0033205	0.639737991266376
FBgn0039631	0.639737991266376
FBgn0002914	0.639737991266376
FBgn0053902	0.6397379912663759
FBgn0265935	0.6397379912663759
FBgn0053870	0.6397379912663759
FBgn0053872	0.6397379912663759
FBgn0053882	0.6397379912663759
FBgn0053908	0.6397379912663759
FBgn0053886	0.6397379912663759
FBgn0053900	0.6397379912663759
FBgn0053878	0.6397379912663759
FBgn0033698	0.6397379912663759
FBgn0003517	0.6397379912663759
FBgn0053888	0.6397379912663759
FBgn0086358	0.6397379912663759
FBgn0040080	0.6397379912663759
FBgn0053898	0.6397379912663759
FBgn0061209	0.6397379912663759
FBgn0053876	0.6397379912663759
FBgn0023517	0.6397379912663759
FBgn0053880	0.6397379912663759
FBgn0019990	0.6397379912663759
FBgn0053904	0.6397379912663759
FBgn0053892	0.6397379912663759
FBgn0053884	0.6397379912663759
FBgn0034282	0.6397379912663759
FBgn0053906	0.6397379912663759
FBgn0267791	0.6397379912663759
FBgn0053868	0.6397379912663759
FBgn0038964	0.6397379912663759
FBgn0053890	0.6397379912663759
FBgn0053894	0.6397379912663759
FBgn0053896	0.6397379912663759
FBgn0053910	0.6397379912663759
FBgn0053874	0.6397379912663759
FBgn0262614	0.6397379912663758
FBgn0003261	0.6397379912663758
FBgn0259212	0.6397379912663758
FBgn0003189	0.6397379912663758
FBgn0034654	0.6397379912663758
FBgn0000405	0.6397379912663758
FBgn0033342	0.6397379912663758
FBgn0002431	0.6397379912663758
FBgn0002525	0.6397379912663758
FBgn0023076	0.6397379912663758
FBgn0262125	0.6397379912663758
FBgn0001085	0.6386462882096074
FBgn0002121	0.6386462882096074
FBgn0015795	0.6386462882096074
FBgn0039580	0.6386462882096073
FBgn0015295	0.6386462882096073
FBgn0010100	0.6386462882096072
FBgn0003396	0.6386462882096071
FBgn0023167	0.6375545851528389
FBgn0037834	0.6375545851528389
FBgn0004009	0.6375545851528388
FBgn0043070	0.6375545851528388
FBgn0010288	0.6375545851528388
FBgn0034967	0.6375545851528388
FBgn0022774	0.6375545851528388
FBgn0036733	0.6375545851528388
FBgn0028479	0.6375545851528388
FBgn0037728	0.6375545851528388
FBgn0028582	0.6375545851528388
FBgn0035753	0.6375545851528388
FBgn0004924	0.6375545851528387
FBgn0010621	0.6375545851528387
FBgn0001087	0.6375545851528387
FBgn0261592	0.6375545851528387
FBgn0003520	0.6375545851528387
FBgn0000588	0.6375545851528387
FBgn0027054	0.6375545851528387
FBgn0005640	0.6375545851528387
FBgn0026059	0.6375545851528386
FBgn0045862	0.6375545851528386
FBgn0022800	0.6375545851528386
FBgn0032444	0.6375545851528386
FBgn0039302	0.6364628820960703
FBgn0028685	0.6364628820960703
FBgn0027598	0.6364628820960703
FBgn0002576	0.6364628820960703
FBgn0031390	0.6364628820960703
FBgn0031885	0.6364628820960703
FBgn0003862	0.6364628820960702
FBgn0026259	0.6364628820960702
FBgn0037098	0.6364628820960702
FBgn0011715	0.6353711790393017
FBgn0031972	0.6353711790393017
FBgn0002645	0.6353711790393017
FBgn0039757	0.6353711790393017
FBgn0261394	0.6353711790393017
FBgn0024814	0.6353711790393017
FBgn0035162	0.6353711790393017
FBgn0011224	0.6353711790393017
FBgn0014163	0.6353711790393017
FBgn0026080	0.6353711790393017
FBgn0038369	0.6353711790393017
FBgn0260441	0.6353711790393017
FBgn0035016	0.6353711790393017
FBgn0036196	0.6353711790393017
FBgn0004926	0.6353711790393017
FBgn0020412	0.6353711790393016
FBgn0263121	0.6353711790393016
FBgn0031208	0.6353711790393016
FBgn0036486	0.6353711790393016
FBgn0003892	0.6353711790393016
FBgn0036450	0.6353711790393016
FBgn0034398	0.6353711790393016
FBgn0261560	0.6353711790393016
FBgn0033688	0.6353711790393016
FBgn0004913	0.6353711790393015
FBgn0030087	0.6353711790393015
FBgn0263351	0.6353711790393015
FBgn0032391	0.6353711790393015
FBgn0015615	0.6353711790393015
FBgn0024921	0.6342794759825332
FBgn0001104	0.6342794759825331
FBgn0000463	0.6342794759825331
FBgn0030366	0.6342794759825331
FBgn0052082	0.6342794759825331
FBgn0263111	0.6342794759825331
FBgn0024329	0.6342794759825331
FBgn0005671	0.6342794759825331
FBgn0004698	0.634279475982533
FBgn0061200	0.634279475982533
FBgn0041191	0.6331877729257648
FBgn0085433	0.6331877729257648
FBgn0266673	0.6331877729257647
FBgn0039558	0.6331877729257647
FBgn0017577	0.6331877729257647
FBgn0039632	0.6331877729257647
FBgn0086346	0.6331877729257647
FBgn0000157	0.6331877729257647
FBgn0028692	0.6331877729257647
FBgn0053094	0.6331877729257647
FBgn0037376	0.6331877729257647
FBgn0263106	0.6331877729257646
FBgn0026761	0.6331877729257646
FBgn0005674	0.6331877729257646
FBgn0087013	0.6331877729257646
FBgn0037261	0.6331877729257646
FBgn0010097	0.6331877729257646
FBgn0010501	0.6331877729257646
FBgn0259824	0.6331877729257646
FBgn0031057	0.6331877729257646
FBgn0028671	0.6331877729257646
FBgn0033902	0.6331877729257646
FBgn0005585	0.6331877729257646
FBgn0037249	0.6331877729257644
FBgn0026777	0.6331877729257644
FBgn0260648	0.6331877729257644
FBgn0027090	0.6331877729257644
FBgn0039559	0.6331877729257644
FBgn0026196	0.6331877729257644
FBgn0034351	0.6331877729257644
FBgn0035121	0.6331877729257644
FBgn0010292	0.6331877729257644
FBgn0034802	0.6331877729257644
FBgn0020621	0.6320960698689961
FBgn0250791	0.632096069868996
FBgn0000611	0.632096069868996
FBgn0027537	0.632096069868996
FBgn0260990	0.6320960698689959
FBgn0264075	0.6320960698689959
FBgn0029176	0.6320960698689959
FBgn0020510	0.6320960698689959
FBgn0042102	0.6320960698689959
FBgn0002938	0.6320960698689959
FBgn0265523	0.6320960698689959
FBgn0261648	0.6320960698689959
FBgn0020503	0.6320960698689958
FBgn0037610	0.6310043668122276
FBgn0004837	0.6310043668122276
FBgn0014189	0.6310043668122276
FBgn0015247	0.6310043668122276
FBgn0005411	0.6310043668122276
FBgn0262114	0.6310043668122275
FBgn0019972	0.6310043668122275
FBgn0035371	0.6310043668122275
FBgn0010265	0.6310043668122275
FBgn0002774	0.6310043668122275
FBgn0052110	0.6310043668122275
FBgn0032640	0.6310043668122275
FBgn0026317	0.6310043668122275
FBgn0010217	0.6310043668122275
FBgn0042178	0.6310043668122275
FBgn0038571	0.6310043668122275
FBgn0029174	0.6310043668122275
FBgn0022772	0.6310043668122274
FBgn0002542	0.6310043668122274
FBgn0010198	0.6310043668122274
FBgn0014870	0.6310043668122274
FBgn0040309	0.6310043668122274
FBgn0266581	0.6310043668122274
FBgn0264607	0.6310043668122274
FBgn0029878	0.6310043668122274
FBgn0001250	0.6310043668122274
FBgn0259113	0.6310043668122274
FBgn0264326	0.6310043668122274
FBgn0086129	0.6310043668122274
FBgn0016696	0.6310043668122274
FBgn0011277	0.6310043668122273
FBgn0052133	0.6310043668122273
FBgn0022985	0.629912663755459
FBgn0037894	0.629912663755459
FBgn0250746	0.629912663755459
FBgn0024326	0.629912663755459
FBgn0037481	0.6299126637554588
FBgn0027055	0.6299126637554588
FBgn0001222	0.6299126637554588
FBgn0039936	0.6299126637554588
FBgn0011829	0.6299126637554588
FBgn0002873	0.6299126637554587
FBgn0053813	0.6299126637554587
FBgn0053852	0.6299126637554587
FBgn0038989	0.6299126637554587
FBgn0039137	0.6299126637554587
FBgn0053831	0.6299126637554587
FBgn0053822	0.6299126637554587
FBgn0015269	0.6299126637554587
FBgn0053846	0.6299126637554587
FBgn0051617	0.6299126637554587
FBgn0053804	0.6299126637554587
FBgn0002921	0.6299126637554587
FBgn0053837	0.6299126637554587
FBgn0053828	0.6299126637554587
FBgn0053864	0.6299126637554587
FBgn0003744	0.6288209606986904
FBgn0027356	0.6288209606986904
FBgn0010109	0.6288209606986903
FBgn0028837	0.6288209606986903
FBgn0046214	0.6288209606986903
FBgn0053113	0.6288209606986903
FBgn0032863	0.6288209606986903
FBgn0036825	0.6288209606986903
FBgn0086908	0.6288209606986903
FBgn0039828	0.6288209606986903
FBgn0032388	0.6288209606986903
FBgn0259152	0.6288209606986903
FBgn0040207	0.6288209606986903
FBgn0004419	0.6288209606986903
FBgn0015546	0.6288209606986903
FBgn0020616	0.6288209606986903
FBgn0014859	0.6288209606986903
FBgn0010235	0.6288209606986903
FBgn0035693	0.6288209606986903
FBgn0024889	0.6288209606986903
FBgn0025836	0.6288209606986903
FBgn0052056	0.6288209606986903
FBgn0000261	0.6288209606986903
FBgn0000097	0.6288209606986903
FBgn0015818	0.6288209606986903
FBgn0005593	0.6288209606986903
FBgn0010355	0.6288209606986903
FBgn0002719	0.6288209606986903
FBgn0002593	0.6288209606986902
FBgn0086710	0.6288209606986902
FBgn0086443	0.6288209606986902
FBgn0037093	0.6288209606986902
FBgn0026371	0.6288209606986902
FBgn0034743	0.6288209606986902
FBgn0024836	0.6288209606986902
FBgn0034606	0.6288209606986901
FBgn0031759	0.6288209606986901
FBgn0038747	0.6277292576419219
FBgn0031443	0.6277292576419218
FBgn0003392	0.6277292576419218
FBgn0012058	0.6277292576419218
FBgn0001263	0.6277292576419218
FBgn0002284	0.6277292576419218
FBgn0051453	0.6277292576419218
FBgn0036239	0.6277292576419218
FBgn0031286	0.6277292576419218
FBgn0000464	0.6277292576419218
FBgn0015803	0.6277292576419218
FBgn0058005	0.6277292576419218
FBgn0003366	0.6277292576419217
FBgn0032720	0.6277292576419217
FBgn0022984	0.6277292576419217
FBgn0024189	0.6277292576419217
FBgn0050382	0.6277292576419217
FBgn0036462	0.6277292576419217
FBgn0030077	0.6277292576419217
FBgn0015331	0.6277292576419217
FBgn0004403	0.6277292576419216
FBgn0040505	0.6277292576419216
FBgn0027512	0.6277292576419216
FBgn0263197	0.6277292576419216
FBgn0004404	0.6277292576419216
FBgn0028982	0.6277292576419214
FBgn0004597	0.6266375545851532
FBgn0010551	0.6266375545851532
FBgn0037121	0.6266375545851532
FBgn0259937	0.6266375545851532
FBgn0250874	0.6266375545851532
FBgn0033699	0.6266375545851532
FBgn0031318	0.6266375545851532
FBgn0011327	0.6266375545851532
FBgn0011571	0.6266375545851531
FBgn0011659	0.6266375545851531
FBgn0016685	0.6266375545851531
FBgn0031171	0.6266375545851531
FBgn0003274	0.6266375545851531
FBgn0031148	0.6266375545851531
FBgn0037632	0.6266375545851531
FBgn0000166	0.6266375545851531
FBgn0002922	0.6266375545851531
FBgn0267390	0.6266375545851531
FBgn0086254	0.6266375545851531
FBgn0004656	0.6266375545851531
FBgn0034237	0.6266375545851531
FBgn0261606	0.6266375545851531
FBgn0259176	0.6266375545851531
FBgn0086904	0.6266375545851531
FBgn0020443	0.6266375545851531
FBgn0025352	0.6266375545851531
FBgn0267912	0.6266375545851531
FBgn0013269	0.6266375545851531
FBgn0264606	0.6266375545851531
FBgn0010412	0.6266375545851531
FBgn0026597	0.6266375545851531
FBgn0015772	0.6266375545851531
FBgn0025806	0.6266375545851531
FBgn0011737	0.6266375545851531
FBgn0016697	0.6266375545851531
FBgn0038805	0.626637554585153
FBgn0026252	0.6255458515283848
FBgn0003076	0.6255458515283848
FBgn0263006	0.6255458515283847
FBgn0016698	0.6255458515283847
FBgn0013987	0.6255458515283847
FBgn0001235	0.6255458515283847
FBgn0034590	0.6255458515283847
FBgn0261524	0.6255458515283847
FBgn0032643	0.6255458515283847
FBgn0003866	0.6255458515283847
FBgn0003145	0.6255458515283846
FBgn0025674	0.6255458515283846
FBgn0039562	0.6255458515283846
FBgn0032456	0.6255458515283846
FBgn0041111	0.6255458515283845
FBgn0015240	0.6255458515283845
FBgn0004507	0.6255458515283845
FBgn0033663	0.6255458515283845
FBgn0024698	0.6255458515283845
FBgn0011692	0.6255458515283845
FBgn0023097	0.6255458515283844
FBgn0003279	0.6244541484716162
FBgn0025866	0.6244541484716162
FBgn0267384	0.6244541484716162
FBgn0032956	0.6244541484716162
